guest,segment,start_hms,end_hms,duration_s,start_sec,end_sec
庄法,1,00:05:33.6,00:05:37.1,3.5,333.6,337.12
温峥嵘,2,00:05:36.5,00:05:40.3,3.8,336.48,340.32
温峥嵘,3,00:05:41.6,00:05:42.9,1.3,341.6,342.88
温峥嵘,4,00:05:44.3,00:05:44.6,0.3,344.32,344.64
庄法,2,00:05:53.6,00:05:57.1,3.5,353.6,357.12
安崎,1,00:06:03.0,00:06:09.3,6.2,363.04,369.28
庄法,3,00:06:03.0,00:06:09.3,6.2,363.04,369.28
陈瑶,2,00:06:22.7,00:06:23.7,1.0,382.72,383.68
万千惠,3,00:06:34.4,00:06:36.5,2.1,394.4,396.48
万千惠,4,00:06:37.1,00:06:43.5,6.4,397.12,403.52
张月,5,00:06:47.0,00:06:50.1,3.0,407.04,410.08
万千惠,5,00:06:50.2,00:06:50.9,0.6,410.24,410.88
陈瑶,3,00:07:02.7,00:07:04.2,1.4,422.72,424.16
万千惠,6,00:07:03.4,00:07:12.8,9.4,423.36,432.8
万千惠,7,00:07:13.0,00:07:13.9,1.0,432.96,433.92
万千惠,8,00:07:14.1,00:07:16.5,2.4,434.08,436.48
万千惠,9,00:07:17.9,00:07:25.8,7.8,437.92,445.76
陈瑶,4,00:07:25.8,00:07:29.0,3.2,445.76,448.96
张月,6,00:07:25.9,00:07:26.7,0.8,445.92,446.72
张月,7,00:07:26.9,00:07:27.0,0.2,446.88,447.04
张月,8,00:07:28.2,00:07:30.9,2.7,448.16,450.88
淡淡,7,00:07:34.7,00:07:43.7,9.0,454.72,463.68
唐艺昕,5,00:07:34.9,00:07:35.0,0.2,454.88,455.04
陈凯琳,7,00:07:35.0,00:07:43.0,8.0,455.04,463.04
唐艺昕,6,00:07:35.2,00:07:35.4,0.2,455.2,455.36
唐艺昕,7,00:07:35.5,00:07:35.8,0.3,455.52,455.84
唐艺昕,8,00:07:37.6,00:07:37.8,0.2,457.6,457.76
唐艺昕,9,00:07:39.2,00:07:43.0,3.8,459.2,463.04
淡淡,8,00:07:49.0,00:07:52.6,3.7,468.96,472.64
唐艺昕,10,00:07:49.8,00:07:51.7,1.9,469.76,471.68
淡淡,9,00:07:52.8,00:07:54.2,1.4,472.8,474.24
唐艺昕,11,00:07:53.3,00:07:54.2,1.0,473.28,474.24
唐艺昕,12,00:08:03.0,00:08:06.2,3.2,483.04,486.24
淡淡,10,00:08:03.0,00:08:06.2,3.2,483.04,486.24
陈凯琳,8,00:08:03.0,00:08:08.5,5.4,483.04,488.48
陈凯琳,9,00:08:08.8,00:08:09.4,0.6,488.8,489.44
淡淡,11,00:08:09.4,00:08:15.0,5.6,489.44,495.04
唐艺昕,13,00:08:10.7,00:08:13.0,2.2,490.72,492.96
唐艺昕,14,00:08:14.4,00:08:15.0,0.6,494.4,495.04
唐艺昕,15,00:08:18.6,00:08:24.3,5.8,498.56,504.32
淡淡,12,00:08:18.6,00:08:24.3,5.8,498.56,504.32
唐艺昕,16,00:08:33.3,00:08:40.0,6.7,513.28,520.0
淡淡,13,00:08:33.3,00:08:40.0,6.7,513.28,520.0
唐艺昕,17,00:08:42.6,00:08:48.2,5.6,522.56,528.16
淡淡,14,00:08:42.6,00:08:47.0,4.5,522.56,527.04
唐艺昕,18,00:08:49.3,00:09:00.6,11.4,529.28,540.64
淡淡,15,00:08:49.3,00:08:59.2,9.9,529.28,539.2
陈凯琳,10,00:08:54.7,00:09:02.9,8.2,534.72,542.88
淡淡,16,00:08:59.7,00:09:27.7,28.0,539.68,567.68
唐艺昕,19,00:09:02.9,00:09:25.1,22.2,542.88,565.12
陈凯琳,11,00:09:24.6,00:09:31.8,7.2,564.64,571.84
唐艺昕,20,00:09:25.3,00:09:25.9,0.6,565.28,565.92
唐艺昕,21,00:09:27.5,00:09:29.9,2.4,567.52,569.92
淡淡,17,00:09:28.2,00:09:28.5,0.3,568.16,568.48
唐艺昕,22,00:09:31.8,00:09:34.2,2.4,571.84,574.24
淡淡,18,00:09:34.6,00:09:40.0,5.4,574.56,580.0
何宣林,4,00:09:40.0,00:09:42.2,2.2,580.0,582.24
张慧雯,1,00:10:01.0,00:10:03.0,2.1,600.96,603.04
陈瑶,5,00:10:03.0,00:10:13.1,10.1,603.04,613.12
张慧雯,2,00:10:13.1,00:10:15.4,2.2,613.12,615.36
陈瑶,6,00:10:15.4,00:10:15.7,0.3,615.36,615.68
陈瑶,7,00:10:16.0,00:10:19.5,3.5,616.0,619.52
陈瑶,8,00:10:20.3,00:10:20.6,0.3,620.32,620.64
张慧雯,3,00:10:20.6,00:10:23.2,2.6,620.64,623.2
陈瑶,9,00:10:23.2,00:10:31.4,8.2,623.2,631.36
张慧雯,4,00:10:31.4,00:10:39.0,7.7,631.36,639.04
陈瑶,10,00:10:39.0,00:10:40.8,1.8,639.04,640.8
张慧雯,5,00:10:40.8,00:10:42.2,1.4,640.8,642.24
陈瑶,11,00:10:42.2,00:10:44.0,1.8,642.24,644.0
张慧雯,6,00:10:44.0,00:10:47.2,3.2,644.0,647.2
陈瑶,12,00:10:47.2,00:10:50.6,3.4,647.2,650.56
张慧雯,7,00:10:50.6,00:10:55.5,5.0,650.56,655.52
张月,9,00:10:58.1,00:11:03.0,5.0,658.08,663.04
陈瑶,13,00:11:01.6,00:11:02.7,1.1,661.6,662.72
陈瑶,14,00:11:03.4,00:11:04.3,1.0,663.36,664.32
陈瑶,15,00:11:04.5,00:11:23.7,19.2,664.48,683.68
张月,10,00:11:04.8,00:11:29.6,24.8,664.8,689.6
陈瑶,16,00:11:28.0,00:11:29.6,1.6,688.0,689.6
张月,11,00:11:30.6,00:11:36.5,5.9,690.56,696.48
陈瑶,17,00:11:31.8,00:11:45.1,13.3,691.84,705.12
张月,12,00:11:36.8,00:11:53.8,17.0,696.8,713.76
陈瑶,18,00:11:49.9,00:12:02.1,12.2,709.92,722.08
张月,13,00:11:54.6,00:12:00.0,5.4,714.56,720.0
张慧雯,8,00:12:06.2,00:12:10.9,4.6,726.24,730.88
张月,14,00:12:06.2,00:12:07.2,1.0,726.24,727.2
张月,15,00:12:08.8,00:12:18.2,9.4,728.8,738.24
张月,16,00:12:18.7,00:12:19.0,0.3,738.72,739.04
张月,17,00:12:19.4,00:12:22.1,2.7,739.36,742.08
陈瑶,19,00:12:19.5,00:12:19.8,0.3,739.52,739.84
陈瑶,20,00:12:20.0,00:12:20.5,0.5,740.0,740.48
陈瑶,21,00:12:20.6,00:12:21.0,0.3,740.64,740.96
陈瑶,22,00:12:21.1,00:12:21.3,0.2,741.12,741.28
张慧雯,9,00:12:22.1,00:12:28.5,6.4,742.08,748.48
张月,18,00:12:23.0,00:12:24.3,1.3,743.04,744.32
张月,19,00:12:28.5,00:12:31.5,3.0,748.48,751.52
陈瑶,23,00:12:28.5,00:12:31.5,3.0,748.48,751.52
张慧雯,10,00:12:31.5,00:12:34.4,2.9,751.52,754.4
张月,20,00:12:34.4,00:12:39.8,5.4,754.4,759.84
陈瑶,24,00:12:34.4,00:12:39.8,5.4,754.4,759.84
张慧雯,11,00:12:39.8,00:12:42.2,2.4,759.84,762.24
张月,21,00:12:42.2,00:12:47.7,5.4,762.24,767.68
陈瑶,25,00:12:45.4,00:12:55.5,10.1,765.44,775.52
张慧雯,12,00:12:47.7,00:12:55.0,7.4,767.68,775.04
张月,22,00:12:48.5,00:12:55.5,7.0,768.48,775.52
张慧雯,13,00:12:55.4,00:13:01.8,6.4,775.36,781.76
张月,23,00:13:01.8,00:13:06.1,4.3,781.76,786.08
张月,24,00:13:06.2,00:13:06.4,0.2,786.24,786.4
张慧雯,14,00:13:06.4,00:13:08.2,1.8,786.4,788.16
李心洁,6,00:13:22.4,00:13:22.6,0.2,802.4,802.56
李心洁,7,00:13:22.9,00:13:24.3,1.4,802.88,804.32
李心洁,8,00:13:24.8,00:13:25.1,0.3,804.8,805.12
李心洁,9,00:13:25.8,00:13:26.2,0.5,805.76,806.24
李心洁,10,00:13:27.0,00:13:28.3,1.3,807.04,808.32
李心洁,11,00:13:28.5,00:13:34.7,6.2,808.48,814.72
李心洁,12,00:13:39.5,00:13:50.9,11.4,819.52,830.88
谢楠,9,00:13:42.4,00:13:45.0,2.6,822.4,824.96
李心洁,13,00:14:06.1,00:14:08.3,2.2,846.08,848.32
李心洁,14,00:14:19.7,00:14:22.2,2.6,859.68,862.24
徐洁儿,15,00:15:17.4,00:15:20.8,3.4,917.44,920.8
李小冉,11,00:16:01.3,00:16:03.4,2.1,961.28,963.36
李小冉,12,00:16:03.5,00:16:06.6,3.0,963.52,966.56
李小冉,13,00:16:07.4,00:16:08.0,0.6,967.36,968.0
李小冉,14,00:16:08.3,00:16:09.1,0.8,968.32,969.12
李小冉,15,00:16:09.9,00:16:10.2,0.3,969.92,970.24
李小冉,16,00:16:11.2,00:16:11.8,0.6,971.2,971.84
徐洁儿,16,00:16:12.0,00:16:19.5,7.5,972.0,979.52
徐洁儿,17,00:16:29.9,00:16:38.6,8.6,989.92,998.56
徐洁儿,18,00:16:40.2,00:16:46.6,6.4,1000.16,1006.56
徐洁儿,19,00:16:50.9,00:16:54.6,3.7,1010.88,1014.56
李小冉,17,00:16:50.9,00:16:51.7,0.8,1010.88,1011.68
李小冉,18,00:16:51.8,00:16:54.2,2.4,1011.84,1014.24
李小冉,19,00:16:54.6,00:16:58.7,4.2,1014.56,1018.72
徐洁儿,20,00:16:54.7,00:16:55.0,0.3,1014.72,1015.04
徐洁儿,21,00:16:55.2,00:16:58.7,3.5,1015.2,1018.72
阚清子,7,00:17:02.6,00:17:03.5,1.0,1022.56,1023.52
阚清子,8,00:17:03.8,00:17:05.6,1.8,1023.84,1025.6
徐洁儿,22,00:17:06.7,00:17:13.6,6.9,1026.72,1033.6
阚清子,9,00:17:06.7,00:17:14.6,7.8,1026.72,1034.56
李小冉,20,00:17:07.0,00:17:13.0,5.9,1027.04,1032.96
阚清子,10,00:17:16.3,00:17:19.0,2.7,1036.32,1039.04
李小冉,21,00:17:17.6,00:17:20.2,2.6,1037.6,1040.16
阚清子,11,00:17:20.0,00:17:25.4,5.4,1040.0,1045.44
徐洁儿,23,00:17:20.3,00:17:40.0,19.7,1040.32,1060.0
阚清子,12,00:17:25.8,00:17:36.6,10.9,1045.76,1056.64
阚清子,13,00:17:37.9,00:17:40.0,2.1,1057.92,1060.0
李小冉,22,00:17:40.0,00:17:43.2,3.2,1060.0,1063.2
徐洁儿,24,00:17:43.2,00:17:51.7,8.5,1063.2,1071.68
阚清子,14,00:17:43.2,00:18:00.8,17.6,1063.2,1080.8
李小冉,23,00:17:52.2,00:17:52.6,0.5,1072.16,1072.64
徐洁儿,25,00:17:52.6,00:17:53.1,0.5,1072.64,1073.12
李小冉,24,00:17:52.8,00:17:53.1,0.3,1072.8,1073.12
李小冉,25,00:17:53.3,00:18:02.4,9.1,1073.28,1082.4
阚清子,15,00:18:01.0,00:18:02.1,1.1,1080.96,1082.08
徐洁儿,26,00:18:03.2,00:18:06.2,3.0,1083.2,1086.24
李小冉,26,00:18:06.2,00:18:12.0,5.8,1086.24,1092.0
阚清子,16,00:18:06.2,00:18:09.8,3.5,1086.24,1089.76
阚清子,17,00:18:11.0,00:18:16.0,5.0,1091.04,1096.0
徐洁儿,27,00:18:11.7,00:18:14.1,2.4,1091.68,1094.08
李小冉,27,00:18:13.6,00:18:14.1,0.5,1093.6,1094.08
徐洁儿,28,00:18:16.0,00:18:17.3,1.3,1096.0,1097.28
李小冉,28,00:18:17.3,00:18:19.7,2.4,1097.28,1099.68
徐洁儿,29,00:18:20.3,00:18:24.0,3.7,1100.32,1104.0
李小冉,29,00:18:23.2,00:18:24.0,0.8,1103.2,1104.0
阚清子,18,00:18:24.0,00:18:31.4,7.4,1104.0,1111.36
李小冉,30,00:18:24.8,00:18:31.4,6.6,1104.8,1111.36
徐洁儿,30,00:18:31.4,00:18:36.8,5.4,1111.36,1116.8
阚清子,19,00:18:36.8,00:18:38.4,1.6,1116.8,1118.4
徐洁儿,31,00:18:38.4,00:18:45.8,7.4,1118.4,1125.76
李小冉,31,00:18:38.4,00:18:40.5,2.1,1118.4,1120.48
李小冉,32,00:18:45.8,00:18:54.6,8.8,1125.76,1134.56
阚清子,20,00:18:45.8,00:18:49.6,3.8,1125.76,1129.6
阚清子,21,00:18:49.8,00:18:54.6,4.8,1129.76,1134.56
徐洁儿,32,00:18:54.6,00:18:59.8,5.3,1134.56,1139.84
李小冉,33,00:18:59.8,00:19:05.4,5.6,1139.84,1145.44
阚清子,22,00:18:59.8,00:19:05.4,5.6,1139.84,1145.44
徐洁儿,33,00:19:05.4,00:19:15.4,9.9,1145.44,1155.36
李小冉,34,00:19:15.4,00:19:20.6,5.3,1155.36,1160.64
阚清子,23,00:19:15.4,00:19:20.6,5.3,1155.36,1160.64
徐洁儿,34,00:19:20.6,00:19:33.6,13.0,1160.64,1173.6
李小冉,35,00:19:33.6,00:19:35.7,2.1,1173.6,1175.68
阚清子,24,00:19:33.6,00:19:35.7,2.1,1173.6,1175.68
徐洁儿,35,00:19:35.7,00:20:39.0,63.4,1175.68,1239.04
阚清子,25,00:20:01.0,00:20:01.6,0.6,1200.96,1201.6
李小冉,36,00:20:09.4,00:20:09.8,0.3,1209.44,1209.76
阚清子,26,00:20:09.4,00:20:17.3,7.8,1209.44,1217.28
李小冉,37,00:20:10.2,00:20:10.7,0.5,1210.24,1210.72
李小冉,38,00:20:10.9,00:20:11.2,0.3,1210.88,1211.2
李小冉,39,00:20:11.4,00:20:18.1,6.7,1211.36,1218.08
李小冉,40,00:20:19.0,00:20:20.8,1.8,1219.04,1220.8
李小冉,41,00:20:21.0,00:20:21.1,0.2,1220.96,1221.12
李小冉,42,00:20:21.3,00:20:26.6,5.3,1221.28,1226.56
李小冉,43,00:20:26.7,00:20:28.2,1.4,1226.72,1228.16
李小冉,44,00:20:30.1,00:20:41.6,11.5,1230.08,1241.6
徐洁儿,36,00:20:41.6,00:20:45.9,4.3,1241.6,1245.92
阚清子,27,00:20:41.6,00:20:54.1,12.5,1241.6,1254.08
李小冉,45,00:20:43.4,00:20:44.2,0.8,1243.36,1244.16
张月,25,00:20:44.2,00:20:50.7,6.6,1244.16,1250.72
徐洁儿,37,00:20:46.2,00:20:46.9,0.6,1246.24,1246.88
徐洁儿,38,00:20:48.8,00:20:50.6,1.8,1248.8,1250.56
徐洁儿,39,00:20:51.2,00:20:51.4,0.2,1251.2,1251.36
徐洁儿,40,00:20:51.5,00:20:53.8,2.2,1251.52,1253.76
张月,26,00:20:51.7,00:20:54.1,2.4,1251.68,1254.08
李小冉,46,00:20:51.8,00:20:53.6,1.8,1251.84,1253.6
唐艺昕,23,00:21:11.7,00:21:12.3,0.6,1271.68,1272.32
唐艺昕,24,00:21:13.3,00:21:13.8,0.5,1273.28,1273.76
唐艺昕,25,00:21:14.7,00:21:26.4,11.7,1274.72,1286.4
淡淡,19,00:21:26.4,00:21:31.7,5.3,1286.4,1291.68
陈凯琳,12,00:21:26.4,00:21:31.4,5.0,1286.4,1291.36
唐艺昕,26,00:21:31.7,00:22:38.1,66.4,1291.68,1358.08
陈凯琳,13,00:21:31.7,00:21:44.3,12.6,1291.68,1304.32
淡淡,20,00:21:44.5,00:21:46.4,1.9,1304.48,1306.4
淡淡,21,00:21:47.2,00:21:47.4,0.2,1307.2,1307.36
淡淡,22,00:21:49.3,00:21:53.3,4.0,1309.28,1313.28
陈凯琳,14,00:21:49.3,00:21:55.5,6.2,1309.28,1315.52
淡淡,23,00:21:59.7,00:22:03.5,3.8,1319.68,1323.52
陈凯琳,15,00:22:03.5,00:22:10.9,7.4,1323.52,1330.88
陈凯琳,16,00:22:11.4,00:22:11.7,0.3,1331.36,1331.68
淡淡,24,00:22:11.7,00:22:27.2,15.5,1331.68,1347.2
陈凯琳,17,00:22:27.2,00:22:29.1,1.9,1347.2,1349.12
淡淡,25,00:22:29.1,00:22:30.1,1.0,1349.12,1350.08
淡淡,26,00:22:30.4,00:22:30.6,0.2,1350.4,1350.56
淡淡,27,00:22:31.4,00:22:31.8,0.5,1351.36,1351.84
淡淡,28,00:22:33.1,00:22:34.2,1.1,1353.12,1354.24
陈凯琳,18,00:22:34.2,00:22:38.1,3.8,1354.24,1358.08
淡淡,29,00:22:38.1,00:22:45.9,7.8,1358.08,1365.92
唐艺昕,27,00:22:40.0,00:23:49.9,69.9,1360.0,1429.92
陈凯琳,19,00:22:40.0,00:22:43.7,3.7,1360.0,1363.68
陈凯琳,20,00:22:43.8,00:22:45.9,2.1,1363.84,1365.92
淡淡,30,00:22:49.3,00:23:09.0,19.7,1369.28,1388.96
陈凯琳,21,00:22:49.3,00:22:51.5,2.2,1369.28,1371.52
陈凯琳,22,00:22:53.4,00:22:55.8,2.4,1373.44,1375.84
陈凯琳,23,00:22:56.2,00:22:56.6,0.5,1376.16,1376.64
陈凯琳,24,00:22:56.8,00:23:05.8,9.0,1376.8,1385.76
淡淡,31,00:23:09.4,00:23:10.9,1.4,1389.44,1390.88
淡淡,32,00:23:11.0,00:23:11.2,0.2,1391.04,1391.2
淡淡,33,00:23:11.4,00:23:11.5,0.2,1391.36,1391.52
淡淡,34,00:23:11.8,00:23:26.9,15.0,1391.84,1406.88
陈凯琳,25,00:23:17.0,00:23:17.3,0.3,1396.96,1397.28
陈凯琳,26,00:23:17.4,00:23:18.9,1.4,1397.44,1398.88
陈凯琳,27,00:23:20.8,00:23:21.0,0.2,1400.8,1400.96
陈凯琳,28,00:23:22.7,00:23:23.0,0.3,1402.72,1403.04
陈凯琳,29,00:23:26.9,00:23:41.6,14.7,1406.88,1421.6
淡淡,35,00:23:28.8,00:23:45.4,16.6,1408.8,1425.44
陈凯琳,30,00:23:45.4,00:23:52.5,7.0,1425.44,1432.48
淡淡,36,00:23:47.4,00:23:50.7,3.4,1427.36,1430.72
何宣林,5,00:23:47.8,00:23:49.3,1.4,1427.84,1429.28
何宣林,6,00:23:49.6,00:23:50.6,1.0,1429.6,1430.56
淡淡,37,00:23:50.9,00:23:51.2,0.3,1430.88,1431.2
何宣林,7,00:23:51.2,00:23:53.4,2.2,1431.2,1433.44
淡淡,38,00:23:51.4,00:23:59.2,7.8,1431.36,1439.2
唐艺昕,28,00:23:51.8,00:23:53.1,1.3,1431.84,1433.12
何宣林,8,00:23:54.7,00:23:58.1,3.4,1434.72,1438.08
陈凯琳,31,00:23:56.0,00:23:58.1,2.1,1436.0,1438.08
陈凯琳,32,00:23:58.6,00:23:58.7,0.2,1438.56,1438.72
黄灿灿,6,00:24:16.8,00:24:18.7,1.9,1456.8,1458.72
王濛,1,00:24:22.7,00:24:23.4,0.6,1462.72,1463.36
王濛,2,00:24:23.5,00:24:28.5,5.0,1463.52,1468.48
黄灿灿,7,00:24:29.0,00:24:29.6,0.6,1468.96,1469.6
黄灿灿,8,00:24:33.6,00:24:37.0,3.4,1473.6,1476.96
王濛,3,00:24:35.2,00:24:36.5,1.3,1475.2,1476.48
王濛,4,00:24:36.8,00:24:37.0,0.2,1476.8,1476.96
黄灿灿,9,00:24:39.7,00:24:43.4,3.7,1479.68,1483.36
王濛,5,00:24:51.7,00:25:01.0,9.3,1491.68,1500.96
王濛,6,00:25:03.4,00:25:12.0,8.6,1503.36,1512.0
黄灿灿,10,00:25:12.0,00:25:15.2,3.2,1512.0,1515.2
王濛,7,00:25:15.2,00:25:23.7,8.5,1515.2,1523.68
王濛,8,00:25:23.8,00:25:26.1,2.2,1523.84,1526.08
黄灿灿,11,00:25:26.1,00:25:27.4,1.3,1526.08,1527.36
王濛,9,00:25:27.4,00:25:29.0,1.6,1527.36,1528.96
黄灿灿,12,00:25:29.0,00:25:31.4,2.4,1528.96,1531.36
王濛,10,00:25:33.9,00:25:34.2,0.3,1533.92,1534.24
王濛,11,00:25:34.4,00:25:34.9,0.5,1534.4,1534.88
王濛,12,00:25:35.4,00:25:40.8,5.4,1535.36,1540.8
黄灿灿,13,00:25:40.8,00:25:46.1,5.3,1540.8,1546.08
黄灿灿,14,00:25:52.3,00:25:54.6,2.2,1552.32,1554.56
黄灿灿,15,00:25:57.3,00:25:59.8,2.6,1557.28,1559.84
