guest,segment,start_hms,end_hms,duration_s,start_sec,end_sec
阚清子,35,00:08:01.3,00:08:02.4,1.1,481.28,482.4
何宣林,32,00:08:09.4,00:08:12.2,2.7,489.44,492.16
阚清子,36,00:08:09.4,00:08:10.4,1.0,489.44,490.4
阚清子,37,00:08:12.2,00:08:15.7,3.5,492.16,495.68
阚清子,38,00:08:15.8,00:08:16.2,0.3,495.84,496.16
范玮琪,31,00:08:16.2,00:08:22.6,6.4,496.16,502.56
阚清子,39,00:08:17.3,00:08:18.2,1.0,497.28,498.24
阚清子,40,00:08:18.6,00:08:22.4,3.8,498.56,502.4
何宣林,33,00:08:22.6,00:08:23.0,0.5,502.56,503.04
何宣林,34,00:08:23.2,00:08:24.8,1.6,503.2,504.8
范玮琪,32,00:08:24.8,00:08:26.2,1.4,504.8,506.24
范玮琪,33,00:08:26.6,00:08:31.2,4.6,506.56,511.2
阚清子,41,00:08:28.8,00:08:37.3,8.5,508.8,517.28
范玮琪,34,00:08:31.4,00:08:31.7,0.3,511.36,511.68
范玮琪,35,00:08:31.8,00:08:33.1,1.3,511.84,513.12
何宣林,35,00:08:36.5,00:08:42.1,5.6,516.48,522.08
范玮琪,36,00:08:36.5,00:08:39.7,3.2,516.48,519.68
阚清子,42,00:08:37.8,00:08:38.4,0.6,517.76,518.4
范玮琪,37,00:08:42.1,00:08:48.5,6.4,522.08,528.48
何宣林,36,00:08:48.5,00:08:49.9,1.4,528.48,529.92
范玮琪,38,00:08:49.9,00:08:52.5,2.6,529.92,532.48
阚清子,43,00:08:52.5,00:08:54.1,1.6,532.48,534.08
范玮琪,39,00:08:54.1,00:08:55.5,1.4,534.08,535.52
代斯,1,00:08:58.7,00:09:05.3,6.6,538.72,545.28
孙怡,16,00:08:58.7,00:09:05.3,6.6,538.72,545.28
温峥嵘,1,00:08:58.7,00:09:05.3,6.6,538.72,545.28
萧蔷,1,00:08:58.7,00:09:12.2,13.4,538.72,552.16
代斯,2,00:09:25.3,00:09:51.0,25.8,565.28,591.04
温峥嵘,2,00:09:25.3,00:09:51.0,25.8,565.28,591.04
萧蔷,2,00:09:37.1,00:09:39.5,2.4,577.12,579.52
萧蔷,3,00:09:40.3,00:09:55.4,15.0,580.32,595.36
代斯,3,00:09:55.4,00:09:58.9,3.5,595.36,598.88
温峥嵘,3,00:09:55.4,00:09:58.9,3.5,595.36,598.88
代斯,4,00:10:09.1,00:10:14.2,5.1,609.12,614.24
温峥嵘,4,00:10:09.1,00:10:23.8,14.7,609.12,623.84
萧蔷,4,00:10:09.1,00:10:23.8,14.7,609.12,623.84
黄灿灿,1,00:10:09.1,00:10:14.2,5.1,609.12,614.24
代斯,5,00:10:23.8,00:10:34.4,10.6,623.84,634.4
温峥嵘,5,00:10:27.5,00:10:34.4,6.9,627.52,634.4
萧蔷,5,00:10:27.5,00:10:34.4,6.9,627.52,634.4
代斯,6,00:10:36.2,00:10:38.2,2.1,636.16,638.24
温峥嵘,6,00:10:36.2,00:10:43.5,7.4,636.16,643.52
萧蔷,6,00:10:38.2,00:10:43.5,5.3,638.24,643.52
代斯,7,00:10:43.5,00:10:58.6,15.0,643.52,658.56
温峥嵘,7,00:10:55.0,00:10:57.4,2.4,655.04,657.44
萧蔷,7,00:10:55.0,00:10:55.8,0.8,655.04,655.84
萧蔷,8,00:10:56.0,00:11:01.6,5.6,656.0,661.6
温峥嵘,8,00:10:57.8,00:11:01.6,3.8,657.76,661.6
代斯,8,00:11:09.1,00:11:13.3,4.2,669.12,673.28
温峥嵘,9,00:11:09.1,00:11:13.3,4.2,669.12,673.28
萧蔷,9,00:11:09.1,00:11:11.4,2.2,669.12,671.36
萧蔷,10,00:11:12.5,00:11:13.3,0.8,672.48,673.28
代斯,9,00:11:23.5,00:11:27.0,3.5,683.52,687.04
温峥嵘,10,00:11:23.5,00:11:38.2,14.7,683.52,698.24
萧蔷,11,00:11:23.5,00:11:26.7,3.2,683.52,686.72
黄灿灿,2,00:11:23.5,00:11:25.6,2.1,683.52,685.6
黄灿灿,3,00:11:25.8,00:11:27.0,1.3,685.76,687.04
萧蔷,12,00:11:27.0,00:11:38.2,11.2,687.04,698.24
代斯,10,00:11:38.2,00:11:57.8,19.5,698.24,717.76
温峥嵘,11,00:11:51.2,00:12:08.2,17.0,711.2,728.16
萧蔷,13,00:11:51.2,00:11:56.3,5.1,711.2,716.32
萧蔷,14,00:11:57.8,00:12:03.5,5.8,717.76,723.52
代斯,11,00:12:03.5,00:12:35.2,31.7,723.52,755.2
温峥嵘,12,00:12:17.4,00:12:35.2,17.8,737.44,755.2
萧蔷,15,00:12:17.6,00:12:35.4,17.8,737.6,755.36
萧蔷,16,00:12:37.8,00:12:38.6,0.8,757.76,758.56
代斯,12,00:12:38.4,00:12:40.0,1.6,758.4,760.0
萧蔷,17,00:12:38.7,00:12:39.2,0.5,758.72,759.2
萧蔷,18,00:12:39.4,00:12:40.6,1.3,759.36,760.64
代斯,13,00:12:40.5,00:12:40.6,0.2,760.48,760.64
代斯,14,00:12:43.2,00:12:56.2,13.0,763.2,776.16
萧蔷,19,00:12:43.2,00:12:46.9,3.7,763.2,766.88
萧蔷,20,00:12:47.0,00:12:48.0,1.0,767.04,768.0
萧蔷,21,00:12:48.2,00:12:48.3,0.2,768.16,768.32
萧蔷,22,00:12:48.5,00:12:50.9,2.4,768.48,770.88
温峥嵘,13,00:12:50.1,00:12:53.0,2.9,770.08,772.96
萧蔷,23,00:12:51.7,00:12:52.8,1.1,771.68,772.8
温峥嵘,14,00:12:53.1,00:12:54.9,1.8,773.12,774.88
萧蔷,24,00:12:53.3,00:12:53.9,0.6,773.28,773.92
温峥嵘,15,00:12:55.0,00:12:55.8,0.8,775.04,775.84
萧蔷,25,00:12:55.4,00:12:56.2,0.8,775.36,776.16
代斯,15,00:12:58.1,00:13:05.1,7.0,778.08,785.12
萧蔷,26,00:12:58.7,00:13:01.3,2.6,778.72,781.28
萧蔷,27,00:13:02.1,00:13:05.1,3.0,782.08,785.12
代斯,16,00:13:07.2,00:13:10.1,2.9,787.2,790.08
温峥嵘,16,00:13:07.2,00:13:09.4,2.2,787.2,789.44
萧蔷,28,00:13:07.4,00:13:09.1,1.8,787.36,789.12
温峥嵘,17,00:13:09.6,00:13:10.9,1.3,789.6,790.88
代斯,17,00:13:10.2,00:13:15.0,4.8,790.24,795.04
萧蔷,29,00:13:10.9,00:13:11.4,0.5,790.88,791.36
萧蔷,30,00:13:11.5,00:13:15.8,4.3,791.52,795.84
代斯,18,00:13:15.2,00:13:20.3,5.1,795.2,800.32
温峥嵘,18,00:13:20.3,00:13:22.6,2.2,800.32,802.56
萧蔷,31,00:13:20.3,00:13:22.7,2.4,800.32,802.72
温峥嵘,19,00:13:22.7,00:13:24.5,1.8,802.72,804.48
萧蔷,32,00:13:23.0,00:13:24.5,1.4,803.04,804.48
代斯,19,00:13:27.7,00:13:33.4,5.8,807.68,813.44
萧蔷,33,00:13:27.7,00:13:31.7,4.0,807.68,811.68
萧蔷,34,00:13:32.0,00:13:33.4,1.4,812.0,813.44
代斯,20,00:13:38.1,00:13:38.7,0.6,818.08,818.72
萧蔷,35,00:13:38.1,00:13:43.4,5.3,818.08,823.36
代斯,21,00:13:38.9,00:13:43.4,4.5,818.88,823.36
萧蔷,36,00:13:45.8,00:13:49.4,3.7,825.76,829.44
温峥嵘,20,00:13:46.1,00:13:52.2,6.1,826.08,832.16
萧蔷,37,00:13:51.7,00:13:53.9,2.2,831.68,833.92
温峥嵘,21,00:13:53.1,00:13:53.3,0.2,833.12,833.28
温峥嵘,22,00:13:53.4,00:13:53.9,0.5,833.44,833.92
温峥嵘,23,00:13:57.1,00:14:13.1,16.0,837.12,853.12
萧蔷,38,00:13:57.1,00:14:04.8,7.7,837.12,844.8
代斯,22,00:14:01.1,00:14:01.3,0.2,841.12,841.28
代斯,23,00:14:01.4,00:14:02.1,0.6,841.44,842.08
代斯,24,00:14:02.6,00:14:04.6,2.1,842.56,844.64
萧蔷,39,00:14:05.0,00:14:05.8,0.8,844.96,845.76
代斯,25,00:14:05.1,00:14:05.6,0.5,845.12,845.6
代斯,26,00:14:05.8,00:14:06.1,0.3,845.76,846.08
萧蔷,40,00:14:07.0,00:14:09.1,2.1,847.04,849.12
代斯,27,00:14:07.7,00:14:10.1,2.4,847.68,850.08
萧蔷,41,00:14:09.9,00:14:10.1,0.2,849.92,850.08
代斯,28,00:14:10.2,00:14:12.6,2.4,850.24,852.64
萧蔷,42,00:14:10.2,00:14:17.9,7.7,850.24,857.92
代斯,29,00:14:12.8,00:14:13.3,0.5,852.8,853.28
代斯,30,00:14:17.1,00:14:17.4,0.3,857.12,857.44
代斯,31,00:14:17.6,00:14:20.3,2.7,857.6,860.32
张月,1,00:14:18.1,00:14:18.9,0.8,858.08,858.88
张月,2,00:14:19.0,00:14:19.4,0.3,859.04,859.36
代斯,32,00:14:20.5,00:14:23.2,2.7,860.48,863.2
张月,3,00:14:20.6,00:14:25.3,4.6,860.64,865.28
萧蔷,43,00:14:23.0,00:14:24.2,1.1,863.04,864.16
温峥嵘,24,00:14:25.3,00:14:25.9,0.6,865.28,865.92
萧蔷,44,00:14:25.3,00:14:27.0,1.8,865.28,867.04
温峥嵘,25,00:14:26.1,00:14:27.0,1.0,866.08,867.04
代斯,33,00:14:27.0,00:14:30.4,3.4,867.04,870.4
张月,4,00:14:27.0,00:14:30.2,3.2,867.04,870.24
代斯,34,00:14:31.2,00:14:31.5,0.3,871.2,871.52
代斯,35,00:14:31.7,00:14:32.0,0.3,871.68,872.0
代斯,36,00:14:32.2,00:14:33.3,1.1,872.16,873.28
代斯,37,00:14:33.4,00:14:34.4,1.0,873.44,874.4
代斯,38,00:14:34.6,00:14:40.3,5.8,874.56,880.32
温峥嵘,26,00:14:36.2,00:14:40.2,4.0,876.16,880.16
陈瑶,1,00:14:38.1,00:14:40.2,2.1,878.08,880.16
萧蔷,45,00:14:40.3,00:14:40.6,0.3,880.32,880.64
萧蔷,46,00:14:41.3,00:14:43.8,2.6,881.28,883.84
代斯,39,00:14:43.8,00:14:49.3,5.4,883.84,889.28
温峥嵘,27,00:14:46.9,00:14:50.7,3.8,886.88,890.72
代斯,40,00:14:49.4,00:14:57.0,7.5,889.44,896.96
温峥嵘,28,00:14:54.4,00:14:57.0,2.6,894.4,896.96
萧蔷,47,00:14:55.5,00:14:56.3,0.8,895.52,896.32
萧蔷,48,00:14:57.0,00:15:00.5,3.5,896.96,900.48
代斯,41,00:14:57.4,00:15:00.0,2.6,897.44,900.0
代斯,42,00:15:00.5,00:15:03.8,3.4,900.48,903.84
温峥嵘,29,00:15:00.5,00:15:03.8,3.4,900.48,903.84
萧蔷,49,00:15:03.8,00:15:07.2,3.4,903.84,907.2
温峥嵘,30,00:15:10.6,00:15:13.8,3.2,910.56,913.76
萧蔷,50,00:15:10.6,00:15:17.3,6.7,910.56,917.28
代斯,43,00:15:17.3,00:15:27.5,10.2,917.28,927.52
温峥嵘,31,00:15:17.3,00:15:27.5,10.2,917.28,927.52
萧蔷,51,00:15:21.3,00:15:27.5,6.2,921.28,927.52
萧蔷,52,00:15:30.9,00:15:31.2,0.3,930.88,931.2
温峥嵘,32,00:15:31.0,00:15:31.2,0.2,931.04,931.2
温峥嵘,33,00:15:31.4,00:15:31.7,0.3,931.36,931.68
萧蔷,53,00:15:31.4,00:15:31.5,0.2,931.36,931.52
温峥嵘,34,00:15:31.8,00:15:32.0,0.2,931.84,932.0
萧蔷,54,00:15:31.8,00:15:33.9,2.1,931.84,933.92
温峥嵘,35,00:15:32.2,00:15:33.0,0.8,932.16,932.96
温峥嵘,36,00:15:33.3,00:15:36.5,3.2,933.28,936.48
代斯,44,00:15:34.1,00:15:36.5,2.4,934.08,936.48
萧蔷,55,00:15:34.1,00:15:36.5,2.4,934.08,936.48
代斯,45,00:15:39.8,00:15:45.9,6.1,939.84,945.92
温峥嵘,37,00:15:39.8,00:15:41.4,1.6,939.84,941.44
萧蔷,56,00:15:39.8,00:15:41.1,1.3,939.84,941.12
温峥嵘,38,00:15:41.6,00:15:43.0,1.4,941.6,943.04
萧蔷,57,00:15:42.6,00:15:42.9,0.3,942.56,942.88
萧蔷,58,00:15:43.0,00:15:44.2,1.1,943.04,944.16
温峥嵘,39,00:15:44.2,00:15:45.9,1.8,944.16,945.92
萧蔷,59,00:15:44.3,00:15:45.9,1.6,944.32,945.92
代斯,46,00:15:47.0,00:15:50.6,3.5,947.04,950.56
温峥嵘,40,00:15:47.0,00:15:50.6,3.5,947.04,950.56
萧蔷,60,00:15:47.0,00:15:50.6,3.5,947.04,950.56
陈瑶,2,00:15:53.9,00:16:00.2,6.2,953.92,960.16
陈瑶,3,00:16:01.6,00:16:08.3,6.7,961.6,968.32
淡淡,1,00:16:08.3,00:16:14.2,5.9,968.32,974.24
唐艺昕,1,00:16:26.6,00:16:33.4,6.9,986.56,993.44
唐艺昕,2,00:16:36.5,00:16:50.2,13.8,996.48,1010.24
淡淡,2,00:16:50.2,00:16:54.2,4.0,1010.24,1014.24
唐艺昕,3,00:16:50.7,00:16:51.5,0.8,1010.72,1011.52
唐艺昕,4,00:16:54.1,00:16:54.7,0.6,1014.08,1014.72
唐艺昕,5,00:16:56.0,00:16:57.3,1.3,1016.0,1017.28
淡淡,3,00:16:56.5,00:16:59.4,2.9,1016.48,1019.36
唐艺昕,6,00:16:59.4,00:17:03.0,3.7,1019.36,1023.04
陈瑶,4,00:16:59.4,00:17:03.0,3.7,1019.36,1023.04
淡淡,4,00:17:08.3,00:17:08.5,0.2,1028.32,1028.48
李小冉,1,00:17:23.4,00:17:24.2,0.8,1043.36,1044.16
唐艺昕,7,00:17:25.6,00:17:37.1,11.5,1045.6,1057.12
淡淡,5,00:17:25.6,00:17:35.0,9.4,1045.6,1055.04
陈瑶,5,00:17:25.6,00:17:35.0,9.4,1045.6,1055.04
王濛,1,00:17:25.9,00:17:31.7,5.8,1045.92,1051.68
李小冉,2,00:17:37.1,00:17:42.2,5.1,1057.12,1062.24
唐艺昕,8,00:17:39.0,00:17:41.3,2.2,1059.04,1061.28
淡淡,6,00:17:39.0,00:17:44.3,5.3,1059.04,1064.32
陈瑶,6,00:17:39.0,00:17:42.2,3.2,1059.04,1062.24
唐艺昕,9,00:17:41.6,00:17:42.2,0.6,1061.6,1062.24
淡淡,7,00:17:44.6,00:17:47.5,2.9,1064.64,1067.52
李小冉,3,00:17:46.7,00:17:46.9,0.2,1066.72,1066.88
陈瑶,7,00:17:46.7,00:17:58.9,12.2,1066.72,1078.88
淡淡,8,00:17:48.5,00:17:48.8,0.3,1068.48,1068.8
唐艺昕,10,00:17:52.3,00:17:54.7,2.4,1072.32,1074.72
淡淡,9,00:17:54.7,00:17:57.3,2.6,1074.72,1077.28
淡淡,10,00:17:58.1,00:17:58.6,0.5,1078.08,1078.56
李小冉,4,00:18:01.6,00:18:09.4,7.8,1081.6,1089.44
李小冉,5,00:18:10.1,00:18:10.2,0.2,1090.08,1090.24
李小冉,6,00:18:10.6,00:18:10.7,0.2,1090.56,1090.72
李小冉,7,00:18:12.8,00:18:13.1,0.3,1092.8,1093.12
李小冉,8,00:18:13.4,00:18:18.7,5.3,1093.44,1098.72
淡淡,11,00:18:18.7,00:18:22.6,3.8,1098.72,1102.56
李小冉,9,00:18:22.6,00:18:29.1,6.6,1102.56,1109.12
唐艺昕,11,00:18:29.1,00:18:29.9,0.8,1109.12,1109.92
淡淡,12,00:18:29.1,00:18:40.3,11.2,1109.12,1120.32
王濛,2,00:18:29.1,00:18:33.4,4.3,1109.12,1113.44
陈瑶,8,00:18:29.1,00:18:40.3,11.2,1109.12,1120.32
唐艺昕,12,00:18:30.1,00:18:40.3,10.2,1110.08,1120.32
李小冉,10,00:18:40.3,00:18:44.3,4.0,1120.32,1124.32
淡淡,13,00:18:44.6,00:18:47.0,2.4,1124.64,1127.04
陈瑶,9,00:18:44.6,00:18:53.4,8.8,1124.64,1133.44
淡淡,14,00:18:48.3,00:18:53.4,5.1,1128.32,1133.44
唐艺昕,13,00:18:49.3,00:18:57.0,7.7,1129.28,1136.96
王濛,3,00:18:49.3,00:18:50.7,1.4,1129.28,1130.72
王濛,4,00:18:50.9,00:18:53.4,2.6,1130.88,1133.44
陈瑶,10,00:18:57.0,00:19:05.9,9.0,1136.96,1145.92
唐艺昕,14,00:18:59.4,00:19:05.9,6.6,1139.36,1145.92
李小冉,11,00:18:59.4,00:19:03.2,3.8,1139.36,1143.2
王濛,5,00:18:59.4,00:19:04.8,5.4,1139.36,1144.8
淡淡,15,00:19:03.2,00:19:04.0,0.8,1143.2,1144.0
李小冉,12,00:19:03.5,00:19:05.9,2.4,1143.52,1145.92
淡淡,16,00:19:05.0,00:19:08.2,3.2,1144.96,1148.16
王濛,6,00:19:05.0,00:19:29.0,24.0,1144.96,1168.96
淡淡,17,00:19:08.6,00:19:10.2,1.6,1148.64,1150.24
淡淡,18,00:19:11.0,00:19:12.3,1.3,1151.04,1152.32
唐艺昕,15,00:19:19.5,00:19:45.8,26.2,1159.52,1185.76
李小冉,13,00:19:19.5,00:19:45.8,26.2,1159.52,1185.76
淡淡,19,00:19:19.5,00:19:40.0,20.5,1159.52,1180.0
陈瑶,11,00:19:19.5,00:19:19.7,0.2,1159.52,1159.68
陈瑶,12,00:19:20.0,00:19:20.3,0.3,1160.0,1160.32
陈瑶,13,00:19:20.6,00:19:21.9,1.3,1160.64,1161.92
陈瑶,14,00:19:22.7,00:19:24.0,1.3,1162.72,1164.0
陈瑶,15,00:19:25.0,00:19:26.4,1.4,1164.96,1166.4
陈瑶,16,00:19:27.2,00:19:28.5,1.3,1167.2,1168.48
陈瑶,17,00:19:29.4,00:19:30.7,1.3,1169.44,1170.72
王濛,7,00:19:29.6,00:19:29.9,0.3,1169.6,1169.92
王濛,8,00:19:30.1,00:19:30.2,0.2,1170.08,1170.24
