guest,segment,start_hms,end_hms,duration_s,start_sec,end_sec
孙怡,6,00:03:29.6,00:03:32.2,2.6,209.6,212.16
范玮琪,5,00:03:29.6,00:03:35.0,5.4,209.6,215.04
阚清子,3,00:03:29.6,00:03:30.2,0.6,209.6,210.24
何宣林,3,00:03:30.4,00:03:30.9,0.5,210.4,210.88
何宣林,4,00:03:31.4,00:03:31.7,0.3,211.36,211.68
阚清子,4,00:03:31.7,00:03:32.2,0.5,211.68,212.16
阚清子,5,00:03:34.9,00:03:35.0,0.2,214.88,215.04
孙怡,7,00:03:40.6,00:03:47.0,6.4,220.64,227.04
范玮琪,6,00:03:40.6,00:03:43.2,2.6,220.64,223.2
阚清子,6,00:03:40.6,00:03:42.1,1.4,220.64,222.08
江语晨,14,00:03:42.2,00:03:46.9,4.6,222.24,226.88
阚清子,7,00:03:42.2,00:03:43.2,1.0,222.24,223.2
范玮琪,7,00:03:43.4,00:03:45.1,1.8,223.36,225.12
何宣林,5,00:03:44.2,00:03:44.3,0.2,224.16,224.32
何宣林,6,00:03:45.0,00:03:47.4,2.4,224.96,227.36
范玮琪,8,00:03:45.3,00:03:45.8,0.5,225.28,225.76
范玮琪,9,00:03:46.6,00:03:47.2,0.6,226.56,227.2
江语晨,15,00:03:47.4,00:03:47.8,0.5,227.36,227.84
阚清子,8,00:03:47.4,00:03:50.2,2.9,227.36,230.24
江语晨,16,00:03:48.3,00:03:49.1,0.8,228.32,229.12
何宣林,7,00:03:59.8,00:04:06.9,7.0,239.84,246.88
孙怡,8,00:03:59.8,00:04:00.2,0.3,239.84,240.16
孙怡,9,00:04:00.3,00:04:00.6,0.3,240.32,240.64
孙怡,10,00:04:01.1,00:04:01.6,0.5,241.12,241.6
孙怡,11,00:04:02.6,00:04:06.9,4.3,242.56,246.88
阚清子,9,00:04:04.8,00:04:06.9,2.1,244.8,246.88
江语晨,17,00:04:06.9,00:04:09.6,2.7,246.88,249.6
阚清子,10,00:04:08.0,00:04:11.2,3.2,248.0,251.2
江语晨,18,00:04:10.2,00:04:10.4,0.2,250.24,250.4
江语晨,19,00:04:10.7,00:04:10.9,0.2,250.72,250.88
江语晨,20,00:04:11.0,00:04:11.5,0.5,251.04,251.52
阚清子,11,00:04:11.4,00:04:11.7,0.3,251.36,251.68
何宣林,8,00:04:11.5,00:04:14.4,2.9,251.52,254.4
范玮琪,10,00:04:12.8,00:04:14.6,1.8,252.8,254.56
阚清子,12,00:04:13.1,00:04:14.6,1.4,253.12,254.56
何宣林,9,00:04:14.6,00:04:17.8,3.2,254.56,257.76
孙怡,12,00:04:14.6,00:04:17.8,3.2,254.56,257.76
江语晨,21,00:04:17.8,00:04:22.4,4.6,257.76,262.4
江语晨,22,00:04:25.4,00:04:27.4,1.9,265.44,267.36
范玮琪,11,00:04:25.4,00:04:29.6,4.2,265.44,269.6
阚清子,13,00:04:25.4,00:04:29.6,4.2,265.44,269.6
孙怡,13,00:04:28.2,00:04:29.1,1.0,268.16,269.12
孙怡,14,00:04:29.4,00:04:51.7,22.2,269.44,291.68
范玮琪,12,00:04:30.1,00:05:17.1,47.0,270.08,317.12
何宣林,10,00:04:32.6,00:04:37.4,4.8,272.64,277.44
江语晨,23,00:04:32.6,00:04:59.7,27.0,272.64,299.68
阚清子,14,00:04:32.6,00:04:59.7,27.0,272.64,299.68
何宣林,11,00:04:44.8,00:04:45.0,0.2,284.8,284.96
何宣林,12,00:04:45.4,00:04:45.6,0.2,285.44,285.6
何宣林,13,00:04:45.8,00:04:45.9,0.2,285.76,285.92
何宣林,14,00:04:46.1,00:04:47.4,1.3,286.08,287.36
孙怡,15,00:04:52.0,00:05:14.4,22.4,292.0,314.4
何宣林,15,00:04:52.5,00:04:59.7,7.2,292.48,299.68
江语晨,24,00:05:04.0,00:05:35.8,31.8,304.0,335.84
阚清子,15,00:05:04.0,00:05:27.0,23.0,304.0,327.04
何宣林,16,00:05:08.2,00:05:10.6,2.4,308.16,310.56
何宣林,17,00:05:11.2,00:05:14.2,3.0,311.2,314.24
何宣林,18,00:05:14.4,00:05:27.0,12.6,314.4,327.04
孙怡,16,00:05:14.7,00:05:16.8,2.1,314.72,316.8
孙怡,17,00:05:17.0,00:05:19.0,2.1,316.96,319.04
范玮琪,13,00:05:17.3,00:05:19.7,2.4,317.28,319.68
孙怡,18,00:05:19.2,00:05:20.0,0.8,319.2,320.0
范玮琪,14,00:05:19.8,00:05:20.2,0.3,319.84,320.16
孙怡,19,00:05:21.4,00:05:22.4,1.0,321.44,322.4
范玮琪,15,00:05:22.4,00:05:22.6,0.2,322.4,322.56
范玮琪,16,00:05:24.0,00:05:35.8,11.8,324.0,335.84
孙怡,20,00:05:27.0,00:05:35.8,8.8,327.04,335.84
阚清子,16,00:05:27.2,00:05:35.8,8.6,327.2,335.84
何宣林,19,00:05:28.8,00:05:35.8,7.0,328.8,335.84
代斯,2,00:05:39.2,00:05:46.2,7.0,339.2,346.24
萧蔷,3,00:05:46.2,00:05:52.5,6.2,346.24,352.48
代斯,3,00:05:52.5,00:06:01.1,8.6,352.48,361.12
温峥嵘,1,00:06:01.1,00:06:03.0,1.9,361.12,363.04
代斯,4,00:06:03.0,00:06:12.6,9.6,363.04,372.64
萧蔷,4,00:06:12.6,00:06:16.2,3.5,372.64,376.16
代斯,5,00:06:16.2,00:06:23.7,7.5,376.16,383.68
温峥嵘,2,00:06:17.8,00:06:22.7,5.0,377.76,382.72
温峥嵘,3,00:06:22.9,00:06:23.7,0.8,382.88,383.68
萧蔷,5,00:06:23.7,00:06:27.4,3.7,383.68,387.36
代斯,6,00:06:27.4,00:06:32.6,5.3,387.36,392.64
温峥嵘,4,00:06:32.6,00:06:35.5,2.9,392.64,395.52
萧蔷,6,00:06:35.5,00:06:47.2,11.7,395.52,407.2
温峥嵘,5,00:06:47.2,00:06:54.6,7.4,407.2,414.56
代斯,7,00:06:49.1,00:06:54.6,5.4,409.12,414.56
萧蔷,7,00:06:54.6,00:06:57.1,2.6,414.56,417.12
代斯,8,00:06:57.1,00:07:00.2,3.0,417.12,420.16
代斯,9,00:07:00.6,00:07:01.4,0.8,420.64,421.44
代斯,10,00:07:01.9,00:07:02.7,0.8,421.92,422.72
萧蔷,8,00:07:04.8,00:07:09.1,4.3,424.8,429.12
代斯,11,00:07:09.1,00:07:17.0,7.8,429.12,436.96
萧蔷,9,00:07:17.0,00:07:19.0,2.1,436.96,439.04
代斯,12,00:07:19.0,00:07:24.0,5.0,439.04,444.0
温峥嵘,6,00:07:24.0,00:07:27.5,3.5,444.0,447.52
代斯,13,00:07:27.5,00:07:31.7,4.2,447.52,451.68
温峥嵘,7,00:07:31.7,00:07:37.1,5.4,451.68,457.12
代斯,14,00:07:37.1,00:07:39.5,2.4,457.12,459.52
萧蔷,10,00:07:39.5,00:07:41.6,2.1,459.52,461.6
代斯,15,00:07:41.6,00:07:44.0,2.4,461.6,464.0
萧蔷,11,00:07:44.0,00:07:48.2,4.2,464.0,468.16
代斯,16,00:07:48.2,00:07:49.8,1.6,468.16,469.76
温峥嵘,8,00:07:49.8,00:07:59.5,9.8,469.76,479.52
代斯,17,00:07:52.3,00:08:03.8,11.5,472.32,483.84
萧蔷,12,00:08:03.8,00:08:07.8,4.0,483.84,487.84
代斯,18,00:08:07.8,00:08:16.8,9.0,487.84,496.8
萧蔷,13,00:08:16.8,00:08:18.7,1.9,496.8,498.72
代斯,19,00:08:18.7,00:08:29.4,10.7,498.72,509.44
代斯,20,00:08:33.1,00:08:53.9,20.8,513.12,533.92
张慧雯,1,00:08:37.6,00:08:40.6,3.0,517.6,520.64
萧蔷,14,00:08:53.9,00:08:56.6,2.7,533.92,536.64
萧蔷,15,00:08:58.2,00:09:01.6,3.4,538.24,541.6
代斯,21,00:09:01.6,00:09:03.2,1.6,541.6,543.2
温峥嵘,9,00:09:01.6,00:09:03.2,1.6,541.6,543.2
萧蔷,16,00:09:03.2,00:09:06.1,2.9,543.2,546.08
萧蔷,17,00:09:09.6,00:09:11.4,1.8,549.6,551.36
代斯,22,00:09:11.4,00:09:25.9,14.6,551.36,565.92
徐洁儿,4,00:09:31.5,00:09:35.7,4.2,571.52,575.68
张月,1,00:09:32.5,00:09:32.6,0.2,572.48,572.64
张月,2,00:09:32.8,00:09:35.7,2.9,572.8,575.68
陈凯琳,4,00:09:35.7,00:09:37.8,2.1,575.68,577.76
张月,3,00:09:37.8,00:09:51.2,13.4,577.76,591.2
陈凯琳,5,00:09:42.7,00:09:46.2,3.5,582.72,586.24
徐洁儿,5,00:09:42.9,00:09:48.2,5.3,582.88,588.16
陈凯琳,6,00:09:47.0,00:09:48.2,1.1,587.04,588.16
陈凯琳,7,00:09:51.2,00:09:58.2,7.0,591.2,598.24
张月,4,00:09:55.4,00:09:58.2,2.9,595.36,598.24
徐洁儿,6,00:09:55.4,00:10:01.4,6.1,595.36,601.44
黄灿灿,6,00:10:01.4,00:10:06.6,5.1,601.44,606.56
徐洁儿,7,00:10:06.6,00:10:08.8,2.2,606.56,608.8
黄灿灿,7,00:10:08.8,00:10:14.1,5.3,608.8,614.08
张月,5,00:10:14.1,00:10:16.3,2.2,614.08,616.32
陈凯琳,8,00:10:14.1,00:10:15.2,1.1,614.08,615.2
陈凯琳,9,00:10:15.4,00:10:16.3,1.0,615.36,616.32
黄灿灿,8,00:10:16.3,00:10:23.4,7.0,616.32,623.36
陈凯琳,10,00:10:23.4,00:10:26.4,3.0,623.36,626.4
黄灿灿,9,00:10:26.4,00:10:29.3,2.9,626.4,629.28
徐洁儿,8,00:10:29.3,00:10:37.8,8.5,629.28,637.76
徐洁儿,9,00:10:41.3,00:10:46.1,4.8,641.28,646.08
陈凯琳,11,00:10:46.1,00:10:49.1,3.0,646.08,649.12
徐洁儿,10,00:10:49.1,00:11:02.1,13.0,649.12,662.08
黄灿灿,10,00:10:49.1,00:10:57.0,7.8,649.12,656.96
陈凯琳,12,00:11:02.1,00:11:04.5,2.4,662.08,664.48
张月,6,00:11:04.5,00:11:05.4,1.0,664.48,665.44
徐洁儿,11,00:11:04.5,00:11:09.3,4.8,664.48,669.28
张月,7,00:11:05.6,00:11:06.6,1.0,665.6,666.56
陈凯琳,13,00:11:09.3,00:11:11.5,2.2,669.28,671.52
徐洁儿,12,00:11:11.5,00:11:25.8,14.2,671.52,685.76
黄灿灿,11,00:11:11.5,00:11:16.8,5.3,671.52,676.8
黄灿灿,12,00:11:23.0,00:11:35.2,12.2,683.04,695.2
张月,8,00:11:28.2,00:11:34.6,6.4,688.16,694.56
徐洁儿,13,00:11:28.2,00:11:34.6,6.4,688.16,694.56
陈凯琳,14,00:11:28.2,00:11:34.6,6.4,688.16,694.56
徐洁儿,14,00:11:34.7,00:11:36.5,1.8,694.72,696.48
黄灿灿,13,00:11:35.4,00:11:35.7,0.3,695.36,695.68
黄灿灿,14,00:11:37.1,00:11:37.8,0.6,697.12,697.76
徐洁儿,15,00:11:37.4,00:11:39.7,2.2,697.44,699.68
黄灿灿,15,00:11:37.9,00:11:39.7,1.8,697.92,699.68
陈凯琳,15,00:11:39.7,00:11:43.8,4.2,699.68,703.84
徐洁儿,16,00:11:43.8,00:11:48.2,4.3,703.84,708.16
陈凯琳,16,00:11:48.2,00:11:51.7,3.5,708.16,711.68
黄灿灿,16,00:11:51.7,00:11:53.9,2.2,711.68,713.92
徐洁儿,17,00:11:53.9,00:11:57.6,3.7,713.92,717.6
张月,9,00:11:57.6,00:12:03.7,6.1,717.6,723.68
陈凯琳,17,00:12:03.7,00:12:23.0,19.4,723.68,743.04
张月,10,00:12:11.7,00:12:13.3,1.6,731.68,733.28
徐洁儿,18,00:12:11.7,00:12:16.5,4.8,731.68,736.48
黄灿灿,17,00:12:11.7,00:12:16.5,4.8,731.68,736.48
张月,11,00:12:13.4,00:12:13.6,0.2,733.44,733.6
张月,12,00:12:13.9,00:12:16.5,2.6,733.92,736.48
徐洁儿,19,00:12:23.0,00:12:25.1,2.1,743.04,745.12
陈凯琳,18,00:12:25.1,00:12:38.4,13.3,745.12,758.4
张月,13,00:12:26.2,00:12:30.1,3.8,746.24,750.08
徐洁儿,20,00:12:26.2,00:12:30.1,3.8,746.24,750.08
黄灿灿,18,00:12:26.2,00:12:28.3,2.1,746.24,748.32
黄灿灿,19,00:12:30.1,00:12:33.6,3.5,750.08,753.6
张月,14,00:12:38.4,00:12:41.6,3.2,758.4,761.6
徐洁儿,21,00:12:38.4,00:12:41.6,3.2,758.4,761.6
黄灿灿,20,00:12:38.4,00:12:41.6,3.2,758.4,761.6
徐洁儿,22,00:12:53.0,00:12:55.7,2.7,772.96,775.68
徐洁儿,23,00:13:08.3,00:13:12.2,3.8,788.32,792.16
黄灿灿,21,00:13:11.5,00:13:16.8,5.3,791.52,796.8
徐洁儿,24,00:13:13.0,00:13:16.8,3.8,792.96,796.8
张月,15,00:13:16.8,00:13:21.1,4.3,796.8,801.12
陈凯琳,19,00:13:17.1,00:13:21.1,4.0,797.12,801.12
黄灿灿,22,00:13:21.1,00:13:24.0,2.9,801.12,804.0
张月,16,00:13:24.0,00:13:27.2,3.2,804.0,807.2
陈凯琳,20,00:13:24.0,00:13:25.6,1.6,804.0,805.6
陈凯琳,21,00:13:25.8,00:13:27.2,1.4,805.76,807.2
黄灿灿,23,00:13:27.2,00:13:29.0,1.8,807.2,808.96
陈凯琳,22,00:13:29.0,00:13:29.1,0.2,808.96,809.12
陈凯琳,23,00:13:29.3,00:13:30.4,1.1,809.28,810.4
张月,17,00:13:29.6,00:13:32.8,3.2,809.6,812.8
陈凯琳,24,00:13:32.6,00:13:35.4,2.7,812.64,815.36
徐洁儿,25,00:13:35.4,00:13:37.3,1.9,815.36,817.28
黄灿灿,24,00:13:35.4,00:13:44.2,8.8,815.36,824.16
徐洁儿,26,00:13:37.4,00:13:37.6,0.2,817.44,817.6
徐洁儿,27,00:13:37.8,00:13:37.9,0.2,817.76,817.92
徐洁儿,28,00:13:38.1,00:13:38.7,0.6,818.08,818.72
徐洁儿,29,00:13:39.2,00:13:39.8,0.6,819.2,819.84
徐洁儿,30,00:13:40.0,00:13:40.2,0.2,820.0,820.16
徐洁儿,31,00:13:40.3,00:13:41.1,0.8,820.32,821.12
陈凯琳,25,00:13:44.2,00:13:47.5,3.4,824.16,827.52
徐洁儿,32,00:13:47.5,00:13:53.8,6.2,827.52,833.76
黄灿灿,25,00:13:49.4,00:13:51.8,2.4,829.44,831.84
张月,18,00:13:50.2,00:13:51.0,0.8,830.24,831.04
张月,19,00:13:51.2,00:13:51.4,0.2,831.2,831.36
黄灿灿,26,00:13:52.0,00:13:54.4,2.4,832.0,834.4
张月,20,00:13:52.3,00:13:54.4,2.1,832.32,834.4
徐洁儿,33,00:13:53.9,00:13:54.2,0.3,833.92,834.24
陈凯琳,26,00:13:54.4,00:14:03.7,9.3,834.4,843.68
张月,21,00:13:55.8,00:13:59.8,4.0,835.84,839.84
徐洁儿,34,00:14:03.7,00:14:06.1,2.4,843.68,846.08
谢楠,2,00:14:10.2,00:14:12.6,2.4,850.24,852.64
徐梦洁,1,00:14:17.8,00:14:19.0,1.3,857.76,859.04
万千惠,2,00:14:20.6,00:14:21.6,1.0,860.64,861.6
万千惠,3,00:14:21.8,00:14:23.2,1.4,861.76,863.2
张慧雯,2,00:14:23.2,00:14:25.8,2.6,863.2,865.76
徐梦洁,2,00:14:23.7,00:14:24.3,0.6,863.68,864.32
万千惠,4,00:14:24.2,00:14:32.0,7.8,864.16,872.0
徐梦洁,3,00:14:24.6,00:14:25.4,0.8,864.64,865.44
徐梦洁,4,00:14:25.6,00:14:26.4,0.8,865.6,866.4
张慧雯,3,00:14:26.4,00:14:29.1,2.7,866.4,869.12
曾佩慈,2,00:14:26.4,00:14:33.6,7.2,866.4,873.6
谢楠,3,00:14:26.4,00:14:29.0,2.6,866.4,868.96
谢楠,4,00:14:30.6,00:14:32.5,1.9,870.56,872.48
张慧雯,4,00:14:32.0,00:14:33.6,1.6,872.0,873.6
万千惠,5,00:14:32.5,00:14:33.6,1.1,872.48,873.6
万千惠,6,00:14:38.4,00:14:48.0,9.6,878.4,888.0
张慧雯,5,00:14:38.4,00:14:57.8,19.4,878.4,897.76
徐梦洁,5,00:14:38.4,00:14:42.7,4.3,878.4,882.72
曾佩慈,3,00:14:38.4,00:14:41.8,3.4,878.4,881.76
谢楠,5,00:14:38.4,00:14:46.1,7.7,878.4,886.08
徐梦洁,6,00:14:43.8,00:14:48.2,4.3,883.84,888.16
曾佩慈,4,00:14:43.8,00:14:46.6,2.7,883.84,886.56
曾佩慈,5,00:14:47.4,00:14:48.0,0.6,887.36,888.0
曾佩慈,6,00:14:48.2,00:14:56.0,7.8,888.16,896.0
徐梦洁,7,00:14:49.1,00:14:52.5,3.4,889.12,892.48
徐梦洁,8,00:14:53.4,00:14:53.6,0.2,893.44,893.6
徐梦洁,9,00:14:54.2,00:15:13.0,18.7,894.24,912.96
万千惠,7,00:14:57.8,00:15:06.9,9.1,897.76,906.88
曾佩慈,7,00:14:57.8,00:15:06.9,9.1,897.76,906.88
张慧雯,6,00:15:06.9,00:15:08.0,1.1,906.88,908.0
万千惠,8,00:15:08.0,00:15:13.0,5.0,908.0,912.96
谢楠,6,00:15:13.0,00:15:15.8,2.9,912.96,915.84
张慧雯,7,00:15:15.8,00:15:19.2,3.4,915.84,919.2
徐梦洁,10,00:15:15.8,00:15:19.2,3.4,915.84,919.2
万千惠,9,00:15:19.2,00:15:21.0,1.8,919.2,920.96
曾佩慈,8,00:15:19.2,00:15:24.3,5.1,919.2,924.32
万千惠,10,00:15:21.8,00:15:24.3,2.6,921.76,924.32
谢楠,7,00:15:24.3,00:15:35.2,10.9,924.32,935.2
万千惠,11,00:15:27.2,00:15:31.2,4.0,927.2,931.2
曾佩慈,9,00:15:27.2,00:15:31.2,4.0,927.2,931.2
万千惠,12,00:15:35.2,00:15:43.7,8.5,935.2,943.68
徐梦洁,11,00:15:35.2,00:15:38.6,3.4,935.2,938.56
曾佩慈,10,00:15:35.2,00:15:45.0,9.8,935.2,944.96
徐梦洁,12,00:15:39.2,00:15:39.8,0.6,939.2,939.84
万千惠,13,00:15:45.1,00:15:47.4,2.2,945.12,947.36
曾佩慈,11,00:15:45.8,00:15:51.5,5.8,945.76,951.52
万千惠,14,00:15:48.2,00:15:49.0,0.8,948.16,948.96
张慧雯,8,00:15:48.2,00:15:52.5,4.3,948.16,952.48
万千惠,15,00:15:49.1,00:15:53.4,4.3,949.12,953.44
曾佩慈,12,00:15:52.0,00:15:52.2,0.2,952.0,952.16
曾佩慈,13,00:15:52.3,00:15:58.6,6.2,952.32,958.56
万千惠,16,00:15:54.6,00:15:57.8,3.2,954.56,957.76
谢楠,8,00:15:57.8,00:16:00.3,2.6,957.76,960.32
万千惠,17,00:16:00.3,00:16:05.8,5.4,960.32,965.76
谢楠,9,00:16:05.8,00:16:08.3,2.6,965.76,968.32
万千惠,18,00:16:08.3,00:16:10.1,1.8,968.32,970.08
曾佩慈,14,00:16:08.3,00:16:10.1,1.8,968.32,970.08
谢楠,10,00:16:10.1,00:16:13.0,2.9,970.08,972.96
万千惠,19,00:16:13.0,00:16:18.6,5.6,972.96,978.56
曾佩慈,15,00:16:13.0,00:16:23.4,10.4,972.96,983.36
谢楠,11,00:16:16.2,00:16:18.9,2.7,976.16,978.88
万千惠,20,00:16:18.7,00:16:23.4,4.6,978.72,983.36
张慧雯,9,00:16:23.4,00:16:26.7,3.4,983.36,986.72
徐梦洁,13,00:16:23.4,00:16:26.7,3.4,983.36,986.72
万千惠,21,00:16:26.7,00:16:30.1,3.4,986.72,990.08
曾佩慈,16,00:16:26.7,00:16:30.1,3.4,986.72,990.08
张慧雯,10,00:16:30.1,00:16:33.1,3.0,990.08,993.12
徐梦洁,14,00:16:30.1,00:16:33.1,3.0,990.08,993.12
曾佩慈,17,00:16:33.1,00:16:36.5,3.4,993.12,996.48
张慧雯,11,00:16:36.5,00:16:43.2,6.7,996.48,1003.2
徐梦洁,15,00:16:36.5,00:16:39.8,3.4,996.48,999.84
谢楠,12,00:16:36.5,00:16:41.0,4.5,996.48,1000.96
谢楠,13,00:16:43.2,00:16:47.5,4.3,1003.2,1007.52
张慧雯,12,00:16:47.5,00:16:50.9,3.4,1007.52,1010.88
曾佩慈,18,00:16:50.9,00:16:53.3,2.4,1010.88,1013.28
万千惠,22,00:16:52.3,00:16:53.3,1.0,1012.32,1013.28
张慧雯,13,00:16:53.3,00:17:01.1,7.8,1013.28,1021.12
徐梦洁,16,00:16:53.3,00:17:01.1,7.8,1013.28,1021.12
谢楠,14,00:16:53.3,00:17:01.1,7.8,1013.28,1021.12
万千惠,23,00:17:01.1,00:17:02.1,1.0,1021.12,1022.08
曾佩慈,19,00:17:01.1,00:17:05.1,4.0,1021.12,1025.12
万千惠,24,00:17:02.9,00:17:03.4,0.5,1022.88,1023.36
张慧雯,14,00:17:05.1,00:17:08.8,3.7,1025.12,1028.8
谢楠,15,00:17:06.2,00:17:07.0,0.8,1026.24,1027.04
谢楠,16,00:17:07.2,00:17:07.5,0.3,1027.2,1027.52
万千惠,25,00:17:08.8,00:17:09.9,1.1,1028.8,1029.92
曾佩慈,20,00:17:08.8,00:17:11.0,2.2,1028.8,1031.04
万千惠,26,00:17:10.4,00:17:11.0,0.6,1030.4,1031.04
张慧雯,15,00:17:11.0,00:17:43.2,32.2,1031.04,1063.2
徐梦洁,17,00:17:13.0,00:17:22.2,9.3,1032.96,1042.24
徐梦洁,18,00:17:25.3,00:17:29.4,4.2,1045.28,1049.44
徐梦洁,19,00:17:37.1,00:17:39.8,2.7,1057.12,1059.84
谢楠,17,00:17:37.1,00:17:37.6,0.5,1057.12,1057.6
谢楠,18,00:17:37.8,00:17:37.9,0.2,1057.76,1057.92
徐梦洁,20,00:17:43.2,00:17:59.4,16.2,1063.2,1079.36
张慧雯,16,00:17:45.0,00:18:06.1,21.1,1064.96,1086.08
万千惠,27,00:18:06.1,00:18:08.6,2.6,1086.08,1088.64
曾佩慈,21,00:18:06.1,00:18:08.6,2.6,1086.08,1088.64
张慧雯,17,00:18:08.6,00:18:12.6,4.0,1088.64,1092.64
徐梦洁,21,00:18:08.6,00:18:19.7,11.0,1088.64,1099.68
谢楠,19,00:18:10.1,00:18:10.2,0.2,1090.08,1090.24
谢楠,20,00:18:10.4,00:18:12.6,2.2,1090.4,1092.64
万千惠,28,00:18:19.7,00:18:21.6,1.9,1099.68,1101.6
曾佩慈,22,00:18:19.7,00:18:21.6,1.9,1099.68,1101.6
张慧雯,18,00:18:21.6,00:18:27.0,5.4,1101.6,1107.04
徐梦洁,22,00:18:21.6,00:18:30.6,9.0,1101.6,1110.56
谢楠,21,00:18:30.6,00:18:32.2,1.6,1110.56,1112.16
万千惠,29,00:18:32.2,00:18:39.0,6.9,1112.16,1119.04
曾佩慈,23,00:18:32.2,00:18:39.2,7.0,1112.16,1119.2
张慧雯,19,00:18:39.2,00:18:42.1,2.9,1119.2,1122.08
徐梦洁,23,00:18:39.2,00:18:42.1,2.9,1119.2,1122.08
谢楠,22,00:18:39.2,00:18:42.1,2.9,1119.2,1122.08
曾佩慈,24,00:18:42.1,00:18:44.5,2.4,1122.08,1124.48
谢楠,23,00:18:44.5,00:18:59.8,15.4,1124.48,1139.84
张慧雯,20,00:18:45.8,00:18:51.0,5.3,1125.76,1131.04
徐梦洁,24,00:18:45.8,00:18:51.0,5.3,1125.76,1131.04
