guest,segment,start_hms,end_hms,duration_s,start_sec,end_sec
何宣林,8,00:05:04.6,00:05:11.5,6.9,304.64,311.52
江语晨,8,00:05:09.1,00:05:09.6,0.5,309.12,309.6
孙怡,10,00:05:11.5,00:05:20.6,9.1,311.52,320.64
阚清子,16,00:05:14.6,00:05:16.0,1.4,314.56,316.0
范玮琪,9,00:05:16.0,00:05:22.6,6.6,316.0,322.56
阚清子,17,00:05:16.5,00:05:19.5,3.0,316.48,319.52
孙怡,11,00:05:21.1,00:05:22.6,1.4,321.12,322.56
江语晨,9,00:05:22.6,00:05:25.9,3.4,322.56,325.92
孙怡,12,00:05:25.9,00:05:29.4,3.5,325.92,329.44
范玮琪,10,00:05:25.9,00:05:29.4,3.5,325.92,329.44
阚清子,18,00:05:25.9,00:05:26.1,0.2,325.92,326.08
阚清子,19,00:05:26.2,00:05:26.9,0.6,326.24,326.88
阚清子,20,00:05:27.0,00:05:29.4,2.4,327.04,329.44
江语晨,10,00:05:29.4,00:05:31.2,1.8,329.44,331.2
孙怡,13,00:05:31.2,00:05:36.5,5.3,331.2,336.48
范玮琪,11,00:05:35.0,00:05:35.5,0.5,335.04,335.52
阚清子,21,00:05:35.0,00:05:36.5,1.4,335.04,336.48
江语晨,11,00:05:36.5,00:05:38.4,1.9,336.48,338.4
孙怡,14,00:05:39.7,00:05:40.8,1.1,339.68,340.8
何宣林,9,00:05:40.8,00:05:42.4,1.6,340.8,342.4
阚清子,22,00:05:40.8,00:05:42.4,1.6,340.8,342.4
孙怡,15,00:05:42.4,00:05:47.2,4.8,342.4,347.2
范玮琪,12,00:05:42.4,00:05:44.0,1.6,342.4,344.0
江语晨,12,00:05:47.2,00:05:49.0,1.8,347.2,348.96
孙怡,16,00:05:49.0,00:05:50.2,1.3,348.96,350.24
江语晨,13,00:05:50.2,00:05:52.6,2.4,350.24,352.64
阚清子,23,00:05:50.2,00:05:52.6,2.4,350.24,352.64
孙怡,17,00:05:52.6,00:05:57.1,4.5,352.64,357.12
范玮琪,13,00:05:52.6,00:05:55.7,3.0,352.64,355.68
阚清子,24,00:05:57.1,00:05:59.4,2.2,357.12,359.36
江语晨,14,00:05:59.4,00:06:01.3,1.9,359.36,361.28
孙怡,18,00:06:01.3,00:06:05.4,4.2,361.28,365.44
江语晨,15,00:06:05.4,00:06:08.8,3.4,365.44,368.8
孙怡,19,00:06:08.8,00:06:09.3,0.5,368.8,369.28
阚清子,25,00:06:08.8,00:06:10.9,2.1,368.8,370.88
孙怡,20,00:06:10.2,00:06:16.2,5.9,370.24,376.16
范玮琪,14,00:06:12.8,00:06:13.6,0.8,372.8,373.6
江语晨,16,00:06:13.1,00:06:13.8,0.6,373.12,373.76
范玮琪,15,00:06:14.4,00:06:15.0,0.6,374.4,375.04
阚清子,26,00:06:14.4,00:06:16.3,1.9,374.4,376.32
孙怡,21,00:06:16.8,00:06:17.3,0.5,376.8,377.28
王濛,3,00:06:17.3,00:06:25.0,7.7,377.28,384.96
唐艺昕,2,00:06:23.2,00:06:25.0,1.8,383.2,384.96
李小冉,2,00:06:23.2,00:06:25.0,1.8,383.2,384.96
淡淡,1,00:06:23.2,00:06:25.0,1.8,383.2,384.96
陈瑶,1,00:06:23.2,00:06:29.6,6.4,383.2,389.6
唐艺昕,3,00:06:26.4,00:06:29.6,3.2,386.4,389.6
李小冉,3,00:06:26.4,00:06:29.6,3.2,386.4,389.6
淡淡,2,00:06:26.4,00:06:29.6,3.2,386.4,389.6
王濛,4,00:06:26.4,00:06:29.6,3.2,386.4,389.6
徐梦洁,1,00:06:29.6,00:06:37.1,7.5,389.6,397.12
曾佩慈,2,00:06:29.6,00:06:37.1,7.5,389.6,397.12
谢楠,2,00:06:29.6,00:06:33.9,4.3,389.6,393.92
万千惠,2,00:06:37.1,00:06:41.0,3.8,397.12,400.96
张慧雯,2,00:06:37.1,00:06:41.0,3.8,397.12,400.96
谢楠,3,00:06:37.1,00:06:38.6,1.4,397.12,398.56
谢楠,4,00:06:39.0,00:06:41.0,1.9,399.04,400.96
曾佩慈,3,00:06:39.2,00:06:58.2,19.0,399.2,418.24
黄灿灿,6,00:07:01.8,00:07:08.0,6.2,421.76,428.0
张月,2,00:07:08.0,00:07:16.2,8.2,428.0,436.16
徐洁儿,2,00:07:08.0,00:07:22.4,14.4,428.0,442.4
陈凯琳,2,00:07:08.0,00:07:11.8,3.8,428.0,431.84
陈凯琳,3,00:07:12.5,00:07:20.3,7.8,432.48,440.32
张月,3,00:07:16.8,00:07:17.0,0.2,436.8,436.96
张月,4,00:07:18.2,00:07:18.7,0.5,438.24,438.72
黄灿灿,7,00:07:19.0,00:07:20.0,1.0,439.04,440.0
张月,5,00:07:19.7,00:07:22.4,2.7,439.68,442.4
谢楠,5,00:07:32.0,00:07:35.2,3.2,452.0,455.2
谢楠,6,00:07:37.0,00:07:38.6,1.6,456.96,458.56
代斯,9,00:07:39.4,00:07:42.2,2.9,459.36,462.24
温峥嵘,14,00:07:39.4,00:07:56.6,17.3,459.36,476.64
阚清子,27,00:07:42.2,00:07:42.4,0.2,462.24,462.4
阚清子,28,00:07:42.9,00:07:54.9,12.0,462.88,474.88
阚清子,29,00:07:55.5,00:07:56.6,1.1,475.52,476.64
唐艺昕,4,00:07:56.6,00:08:00.6,4.0,476.64,480.64
张月,6,00:07:56.6,00:07:57.0,0.3,476.64,476.96
徐洁儿,3,00:07:56.6,00:07:58.1,1.4,476.64,478.08
陈凯琳,4,00:07:56.6,00:07:58.1,1.4,476.64,478.08
陈瑶,2,00:07:56.6,00:08:00.6,4.0,476.64,480.64
陈凯琳,5,00:07:58.2,00:08:08.6,10.4,478.24,488.64
徐洁儿,4,00:07:59.8,00:08:08.6,8.8,479.84,488.64
张月,7,00:08:00.6,00:08:01.1,0.5,480.64,481.12
黄灿灿,8,00:08:00.6,00:08:08.0,7.4,480.64,488.0
张月,8,00:08:01.6,00:08:08.6,7.0,481.6,488.64
张慧雯,3,00:08:10.2,00:08:11.5,1.3,490.24,491.52
谢楠,7,00:08:10.2,00:08:11.5,1.3,490.24,491.52
张月,9,00:08:11.5,00:08:13.1,1.6,491.52,493.12
徐洁儿,5,00:08:11.5,00:08:13.1,1.6,491.52,493.12
萧蔷,8,00:08:16.8,00:08:18.1,1.3,496.8,498.08
万千惠,3,00:08:29.0,00:08:31.2,2.2,508.96,511.2
安崎,6,00:08:29.0,00:08:29.8,0.8,508.96,509.76
张慧雯,4,00:08:29.0,00:08:31.2,2.2,508.96,511.2
徐梦洁,2,00:08:29.0,00:08:31.2,2.2,508.96,511.2
曾佩慈,4,00:08:29.0,00:08:31.2,2.2,508.96,511.2
谢楠,8,00:08:29.0,00:08:31.2,2.2,508.96,511.2
唐艺昕,5,00:08:31.2,00:08:33.0,1.8,511.2,512.96
李小冉,4,00:08:31.2,00:08:31.7,0.5,511.2,511.68
淡淡,3,00:08:31.2,00:08:33.0,1.8,511.2,512.96
陈瑶,3,00:08:31.2,00:08:33.0,1.8,511.2,512.96
李小冉,5,00:08:32.0,00:08:33.0,1.0,512.0,512.96
安崎,7,00:08:36.8,00:08:37.0,0.2,516.8,516.96
庄法,6,00:08:36.8,00:08:37.4,0.6,516.8,517.44
安崎,8,00:08:37.3,00:08:37.8,0.5,517.28,517.76
庄法,7,00:08:37.8,00:08:38.4,0.6,517.76,518.4
安崎,9,00:08:37.9,00:08:38.4,0.5,517.92,518.4
孙怡,22,00:08:42.1,00:08:43.2,1.1,522.08,523.2
江语晨,17,00:08:42.1,00:08:42.2,0.2,522.08,522.24
江语晨,18,00:08:42.4,00:08:43.2,0.8,522.4,523.2
唐艺昕,6,00:08:45.8,00:08:47.7,1.9,525.76,527.68
李小冉,6,00:08:45.8,00:08:47.8,2.1,525.76,527.84
淡淡,4,00:08:45.8,00:08:46.7,1.0,525.76,526.72
陈瑶,4,00:08:45.9,00:08:46.2,0.3,525.92,526.24
陈瑶,5,00:08:46.6,00:08:47.0,0.5,526.56,527.04
淡淡,5,00:08:46.9,00:08:47.8,1.0,526.88,527.84
陈瑶,6,00:08:47.2,00:08:47.4,0.2,527.2,527.36
张月,10,00:08:51.0,00:08:51.5,0.5,531.04,531.52
张月,11,00:08:51.7,00:08:52.0,0.3,531.68,532.0
张月,12,00:08:52.2,00:08:52.5,0.3,532.16,532.48
黄灿灿,9,00:08:52.6,00:08:53.6,1.0,532.64,533.6
张月,13,00:08:52.8,00:08:54.1,1.3,532.8,534.08
黄灿灿,10,00:08:53.8,00:08:54.1,0.3,533.76,534.08
孙怡,23,00:08:54.1,00:08:55.5,1.4,534.08,535.52
张月,14,00:08:55.7,00:08:58.2,2.6,535.68,538.24
黄灿灿,11,00:08:55.8,00:08:56.2,0.3,535.84,536.16
黄灿灿,12,00:08:56.3,00:08:58.1,1.8,536.32,538.08
曾佩慈,5,00:08:56.5,00:08:56.6,0.2,536.48,536.64
万千惠,4,00:08:58.6,00:09:01.6,3.0,538.56,541.6
张慧雯,5,00:08:58.6,00:09:01.6,3.0,538.56,541.6
徐梦洁,3,00:08:58.6,00:08:58.9,0.3,538.56,538.88
谢楠,9,00:08:58.6,00:09:00.3,1.8,538.56,540.32
曾佩慈,6,00:09:00.0,00:09:01.0,1.0,540.0,540.96
谢楠,10,00:09:00.6,00:09:01.6,1.0,540.64,541.6
曾佩慈,7,00:09:01.4,00:09:01.6,0.2,541.44,541.6
温峥嵘,15,00:09:01.6,00:09:04.0,2.4,541.6,544.0
代斯,10,00:09:03.5,00:09:04.0,0.5,543.52,544.0
徐梦洁,4,00:09:03.7,00:09:03.8,0.2,543.68,543.84
万千惠,5,00:09:05.8,00:09:07.0,1.3,545.76,547.04
张慧雯,6,00:09:05.8,00:09:07.0,1.3,545.76,547.04
曾佩慈,8,00:09:05.8,00:09:05.9,0.2,545.76,545.92
谢楠,11,00:09:05.8,00:09:07.0,1.3,545.76,547.04
曾佩慈,9,00:09:06.4,00:09:07.0,0.6,546.4,547.04
张月,15,00:09:07.0,00:09:10.1,3.0,547.04,550.08
张慧雯,7,00:09:11.2,00:09:13.0,1.8,551.2,552.96
谢楠,12,00:09:11.2,00:09:13.0,1.8,551.2,552.96
张月,16,00:09:14.7,00:09:17.1,2.4,554.72,557.12
乌兰图雅,5,00:09:17.1,00:09:18.7,1.6,557.12,558.72
叶一茜,4,00:09:17.1,00:09:18.7,1.6,557.12,558.72
安崎,10,00:09:17.1,00:09:18.7,1.6,557.12,558.72
庄法,8,00:09:17.1,00:09:18.7,1.6,557.12,558.72
李心洁,3,00:09:17.1,00:09:18.7,1.6,557.12,558.72
张月,17,00:09:18.7,00:09:21.6,2.9,558.72,561.6
乌兰图雅,6,00:09:21.6,00:09:24.3,2.7,561.6,564.32
叶一茜,5,00:09:21.6,00:09:24.3,2.7,561.6,564.32
安崎,11,00:09:21.6,00:09:22.7,1.1,561.6,562.72
庄法,9,00:09:21.6,00:09:24.3,2.7,561.6,564.32
李心洁,4,00:09:21.6,00:09:24.3,2.7,561.6,564.32
安崎,12,00:09:22.9,00:09:24.3,1.4,562.88,564.32
张月,18,00:09:24.3,00:09:27.8,3.5,564.32,567.84
张月,19,00:09:28.0,00:09:29.0,1.0,568.0,568.96
曾佩慈,10,00:09:31.5,00:09:32.8,1.3,571.52,572.8
万千惠,6,00:09:34.4,00:09:35.7,1.3,574.4,575.68
张慧雯,8,00:09:34.4,00:09:35.7,1.3,574.4,575.68
曾佩慈,11,00:09:34.4,00:09:35.5,1.1,574.4,575.52
谢楠,13,00:09:34.4,00:09:35.7,1.3,574.4,575.68
张月,20,00:09:35.7,00:09:37.8,2.1,575.68,577.76
孙怡,24,00:09:42.9,00:09:44.6,1.8,582.88,584.64
孙怡,25,00:09:45.8,00:09:47.4,1.6,585.76,587.36
万千惠,7,00:09:50.4,00:09:52.3,1.9,590.4,592.32
乌兰图雅,7,00:09:50.4,00:09:52.3,1.9,590.4,592.32
叶一茜,6,00:09:50.4,00:09:52.3,1.9,590.4,592.32
孙怡,26,00:09:50.4,00:09:52.3,1.9,590.4,592.32
安崎,13,00:09:50.4,00:09:51.0,0.6,590.4,591.04
张慧雯,9,00:09:50.4,00:09:52.3,1.9,590.4,592.32
徐梦洁,5,00:09:50.4,00:09:52.3,1.9,590.4,592.32
曾佩慈,12,00:09:50.4,00:09:52.3,1.9,590.4,592.32
谢楠,14,00:09:50.4,00:09:52.3,1.9,590.4,592.32
庄法,10,00:09:51.0,00:09:52.2,1.1,591.04,592.16
江语晨,19,00:09:51.4,00:09:51.8,0.5,591.36,591.84
江语晨,20,00:09:52.0,00:09:52.3,0.3,592.0,592.32
唐艺昕,7,00:09:53.1,00:09:54.1,1.0,593.12,594.08
何宣林,10,00:09:57.9,00:09:59.7,1.8,597.92,599.68
孙怡,27,00:09:57.9,00:09:59.2,1.3,597.92,599.2
范玮琪,16,00:09:57.9,00:09:59.7,1.8,597.92,599.68
阚清子,30,00:09:57.9,00:09:59.7,1.8,597.92,599.68
江语晨,21,00:09:58.9,00:10:01.0,2.1,598.88,600.96
乌兰图雅,8,00:10:04.8,00:10:06.9,2.1,604.8,606.88
叶一茜,7,00:10:04.8,00:10:06.9,2.1,604.8,606.88
安崎,14,00:10:04.8,00:10:06.9,2.1,604.8,606.88
李心洁,5,00:10:04.8,00:10:06.9,2.1,604.8,606.88
张慧雯,10,00:10:09.3,00:10:16.6,7.4,609.28,616.64
代斯,11,00:10:16.6,00:10:20.8,4.2,616.64,620.8
温峥嵘,16,00:10:16.6,00:10:20.8,4.2,616.64,620.8
萧蔷,9,00:10:16.6,00:10:20.8,4.2,616.64,620.8
张慧雯,11,00:10:20.8,00:10:23.4,2.6,620.8,623.36
代斯,12,00:10:23.4,00:10:25.1,1.8,623.36,625.12
温峥嵘,17,00:10:23.4,00:10:25.1,1.8,623.36,625.12
萧蔷,10,00:10:23.4,00:10:25.1,1.8,623.36,625.12
张慧雯,12,00:10:25.1,00:10:26.7,1.6,625.12,626.72
张慧雯,13,00:10:27.2,00:10:30.2,3.0,627.2,630.24
黄灿灿,13,00:10:28.2,00:10:28.5,0.3,628.16,628.48
黄灿灿,14,00:10:29.3,00:10:30.2,1.0,629.28,630.24
张月,21,00:10:35.2,00:10:36.3,1.1,635.2,636.32
徐洁儿,6,00:10:35.2,00:10:37.8,2.6,635.2,637.76
陈凯琳,6,00:10:35.2,00:10:36.3,1.1,635.2,636.32
黄灿灿,15,00:10:35.2,00:10:36.3,1.1,635.2,636.32
张月,22,00:10:40.0,00:10:41.9,1.9,640.0,641.92
徐洁儿,7,00:10:40.0,00:10:41.9,1.9,640.0,641.92
陈凯琳,7,00:10:40.0,00:10:41.9,1.9,640.0,641.92
黄灿灿,16,00:10:40.0,00:10:41.9,1.9,640.0,641.92
唐艺昕,8,00:10:51.8,00:10:55.0,3.2,651.84,655.04
李小冉,7,00:10:51.8,00:10:55.0,3.2,651.84,655.04
淡淡,6,00:10:51.8,00:10:55.0,3.2,651.84,655.04
王濛,5,00:10:51.8,00:10:55.0,3.2,651.84,655.04
陈凯琳,8,00:10:51.8,00:10:55.0,3.2,651.84,655.04
陈瑶,7,00:10:51.8,00:10:55.0,3.2,651.84,655.04
唐艺昕,9,00:10:58.2,00:11:00.8,2.6,658.24,660.8
李小冉,8,00:10:58.2,00:11:00.8,2.6,658.24,660.8
淡淡,7,00:10:58.2,00:11:00.8,2.6,658.24,660.8
王濛,6,00:10:58.2,00:11:00.8,2.6,658.24,660.8
陈凯琳,9,00:10:58.2,00:11:00.8,2.6,658.24,660.8
陈瑶,8,00:10:58.2,00:11:00.8,2.6,658.24,660.8
乌兰图雅,9,00:11:00.8,00:11:02.1,1.3,660.8,662.08
叶一茜,8,00:11:00.8,00:11:02.1,1.3,660.8,662.08
安崎,15,00:11:00.8,00:11:02.1,1.3,660.8,662.08
庄法,11,00:11:00.8,00:11:02.1,1.3,660.8,662.08
李心洁,6,00:11:00.8,00:11:02.1,1.3,660.8,662.08
温峥嵘,18,00:11:02.1,00:11:04.3,2.2,662.08,664.32
萧蔷,11,00:11:10.2,00:11:12.6,2.4,670.24,672.64
陈凯琳,10,00:11:10.2,00:11:10.6,0.3,670.24,670.56
黄灿灿,17,00:11:10.2,00:11:10.4,0.2,670.24,670.4
张月,23,00:11:10.6,00:11:12.0,1.4,670.56,672.0
李小冉,9,00:11:10.6,00:11:10.7,0.2,670.56,670.72
淡淡,8,00:11:11.7,00:11:11.8,0.2,671.68,671.84
张月,24,00:11:12.2,00:11:12.5,0.3,672.16,672.48
张月,25,00:11:13.8,00:11:16.3,2.6,673.76,676.32
徐洁儿,8,00:11:13.8,00:11:16.3,2.6,673.76,676.32
陈凯琳,11,00:11:13.8,00:11:16.3,2.6,673.76,676.32
黄灿灿,18,00:11:13.8,00:11:14.6,0.8,673.76,674.56
黄灿灿,19,00:11:15.2,00:11:15.5,0.3,675.2,675.52
黄灿灿,20,00:11:15.7,00:11:16.3,0.6,675.68,676.32
万千惠,8,00:11:17.9,00:11:24.2,6.2,677.92,684.16
张慧雯,14,00:11:17.9,00:11:24.2,6.2,677.92,684.16
徐梦洁,6,00:11:17.9,00:11:24.2,6.2,677.92,684.16
曾佩慈,13,00:11:17.9,00:11:19.7,1.8,677.92,679.68
谢楠,15,00:11:17.9,00:11:18.2,0.3,677.92,678.24
谢楠,16,00:11:18.9,00:11:24.2,5.3,678.88,684.16
曾佩慈,14,00:11:20.3,00:11:21.8,1.4,680.32,681.76
曾佩慈,15,00:11:21.9,00:11:22.2,0.3,681.92,682.24
曾佩慈,16,00:11:22.4,00:11:24.2,1.8,682.4,684.16
何宣林,11,00:11:24.2,00:11:26.7,2.6,684.16,686.72
孙怡,28,00:11:24.2,00:11:26.7,2.6,684.16,686.72
江语晨,22,00:11:24.2,00:11:25.4,1.3,684.16,685.44
范玮琪,17,00:11:24.2,00:11:26.7,2.6,684.16,686.72
阚清子,31,00:11:24.2,00:11:26.7,2.6,684.16,686.72
江语晨,23,00:11:25.6,00:11:26.1,0.5,685.6,686.08
代斯,13,00:11:26.7,00:11:27.4,0.6,686.72,687.36
温峥嵘,19,00:11:26.7,00:11:32.6,5.9,686.72,692.64
代斯,14,00:11:28.2,00:11:31.2,3.0,688.16,691.2
萧蔷,12,00:11:29.1,00:11:33.4,4.3,689.12,693.44
代斯,15,00:11:32.0,00:11:33.4,1.4,692.0,693.44
张慧雯,15,00:11:43.8,00:11:47.0,3.2,703.84,707.04
谢楠,17,00:11:43.8,00:11:47.0,3.2,703.84,707.04
唐艺昕,10,00:11:53.1,00:11:54.7,1.6,713.12,714.72
淡淡,9,00:11:53.1,00:11:54.7,1.6,713.12,714.72
陈瑶,9,00:11:53.1,00:11:54.7,1.6,713.12,714.72
李小冉,10,00:11:53.3,00:11:54.7,1.4,713.28,714.72
何宣林,12,00:11:54.7,00:11:56.5,1.8,714.72,716.48
孙怡,29,00:11:54.7,00:11:56.5,1.8,714.72,716.48
江语晨,24,00:11:54.7,00:11:56.5,1.8,714.72,716.48
范玮琪,18,00:11:54.7,00:11:56.5,1.8,714.72,716.48
阚清子,32,00:11:54.7,00:11:56.5,1.8,714.72,716.48
谢楠,18,00:11:57.9,00:11:58.4,0.5,717.92,718.4
唐艺昕,11,00:12:05.6,00:12:10.4,4.8,725.6,730.4
李小冉,11,00:12:05.6,00:12:10.4,4.8,725.6,730.4
淡淡,10,00:12:05.6,00:12:10.4,4.8,725.6,730.4
王濛,7,00:12:05.6,00:12:09.3,3.7,725.6,729.28
陈瑶,10,00:12:05.6,00:12:07.5,1.9,725.6,727.52
陈瑶,11,00:12:09.3,00:12:11.2,1.9,729.28,731.2
徐洁儿,9,00:12:11.8,00:12:12.8,1.0,731.84,732.8
唐艺昕,12,00:12:13.1,00:12:14.1,1.0,733.12,734.08
李小冉,12,00:12:13.1,00:12:13.8,0.6,733.12,733.76
淡淡,11,00:12:13.1,00:12:14.1,1.0,733.12,734.08
陈凯琳,12,00:12:13.1,00:12:14.2,1.1,733.12,734.24
陈瑶,12,00:12:13.1,00:12:14.4,1.3,733.12,734.4
