guest,segment,start_hms,end_hms,duration_s,start_sec,end_sec
谢楠,5,00:03:45.3,00:03:45.9,0.6,225.28,225.92
李小冉,7,00:03:50.7,00:03:52.8,2.1,230.72,232.8
王濛,6,00:03:50.7,00:03:52.8,2.1,230.72,232.8
谢楠,6,00:03:59.5,00:04:01.0,1.4,239.52,240.96
陈凯琳,6,00:03:59.5,00:04:01.0,1.4,239.52,240.96
阚清子,4,00:04:01.0,00:04:02.4,1.4,240.96,242.4
乌兰图雅,3,00:04:02.4,00:04:04.3,1.9,242.4,244.32
代斯,16,00:04:02.4,00:04:04.3,1.9,242.4,244.32
徐梦洁,10,00:04:34.2,00:04:36.5,2.2,274.24,276.48
庄法,5,00:05:03.2,00:05:05.4,2.2,303.2,305.44
曾佩慈,6,00:05:03.2,00:05:05.4,2.2,303.2,305.44
江语晨,6,00:05:04.3,00:05:05.4,1.1,304.32,305.44
代斯,17,00:05:05.4,00:05:07.2,1.8,305.44,307.2
唐艺昕,6,00:05:05.4,00:05:07.8,2.4,305.44,307.84
徐梦洁,11,00:05:05.4,00:05:07.8,2.4,305.44,307.84
李小冉,8,00:05:05.4,00:05:07.8,2.4,305.44,307.84
王濛,7,00:05:05.4,00:05:07.8,2.4,305.44,307.84
陈瑶,14,00:05:05.4,00:05:07.8,2.4,305.44,307.84
张月,13,00:05:05.8,00:05:06.2,0.5,305.76,306.24
万千惠,5,00:05:07.8,00:05:08.2,0.3,307.84,308.16
乌兰图雅,4,00:05:07.8,00:05:11.8,4.0,307.84,311.84
阚清子,5,00:05:07.8,00:05:12.8,5.0,307.84,312.8
万千惠,6,00:05:09.8,00:05:12.8,3.0,309.76,312.8
徐洁儿,1,00:05:17.8,00:05:20.3,2.6,317.76,320.32
李心洁,3,00:05:17.8,00:05:20.3,2.6,317.76,320.32
叶一茜,3,00:05:21.6,00:05:26.4,4.8,321.6,326.4
温峥嵘,3,00:05:21.6,00:05:22.9,1.3,321.6,322.88
万千惠,7,00:05:22.9,00:05:31.7,8.8,322.88,331.68
阚清子,6,00:05:22.9,00:05:31.7,8.8,322.88,331.68
乌兰图雅,5,00:05:23.0,00:05:31.7,8.6,323.04,331.68
唐艺昕,7,00:05:31.7,00:05:32.0,0.3,331.68,332.0
徐梦洁,12,00:05:31.7,00:05:35.2,3.5,331.68,335.2
李小冉,9,00:05:31.7,00:05:35.2,3.5,331.68,335.2
王濛,8,00:05:31.7,00:05:35.2,3.5,331.68,335.2
唐艺昕,8,00:05:33.0,00:05:35.2,2.2,332.96,335.2
何宣林,8,00:05:35.2,00:05:39.4,4.2,335.2,339.36
安崎,3,00:05:35.2,00:05:39.4,4.2,335.2,339.36
庄法,6,00:05:35.2,00:05:39.4,4.2,335.2,339.36
江语晨,7,00:05:35.2,00:05:39.4,4.2,335.2,339.36
淡淡,5,00:05:35.2,00:05:39.4,4.2,335.2,339.36
温峥嵘,4,00:05:35.2,00:05:39.4,4.2,335.2,339.36
曾佩慈,7,00:05:37.4,00:05:39.0,1.6,337.44,339.04
曾佩慈,8,00:05:39.2,00:05:39.4,0.2,339.2,339.36
代斯,18,00:05:39.4,00:05:41.3,1.9,339.36,341.28
唐艺昕,9,00:05:39.4,00:05:43.7,4.3,339.36,343.68
孙怡,5,00:05:39.4,00:05:40.2,0.8,339.36,340.16
张慧雯,8,00:05:39.4,00:05:39.8,0.5,339.36,339.84
张月,14,00:05:39.4,00:05:40.3,1.0,339.36,340.32
徐梦洁,13,00:05:39.4,00:05:41.3,1.9,339.36,341.28
李小冉,10,00:05:39.4,00:05:43.7,4.3,339.36,343.68
陈瑶,15,00:05:39.4,00:05:40.0,0.6,339.36,340.0
黄灿灿,4,00:05:39.4,00:05:40.3,1.0,339.36,340.32
谢楠,7,00:05:39.5,00:05:41.3,1.8,339.52,341.28
孙怡,6,00:05:40.3,00:05:40.5,0.2,340.32,340.48
陈瑶,16,00:05:40.3,00:05:40.8,0.5,340.32,340.8
黄灿灿,5,00:05:40.8,00:05:41.3,0.5,340.8,341.28
张慧雯,9,00:05:41.1,00:05:41.3,0.2,341.12,341.28
代斯,19,00:05:43.7,00:05:43.8,0.2,343.68,343.84
安崎,4,00:05:43.7,00:05:45.1,1.4,343.68,345.12
徐梦洁,14,00:05:43.7,00:05:44.6,1.0,343.68,344.64
徐洁儿,2,00:05:43.7,00:05:45.1,1.4,343.68,345.12
李心洁,4,00:05:43.7,00:05:45.1,1.4,343.68,345.12
王濛,9,00:05:43.7,00:05:43.8,0.2,343.68,343.84
萧蔷,2,00:05:43.7,00:05:45.1,1.4,343.68,345.12
陈瑶,17,00:05:43.7,00:05:44.8,1.1,343.68,344.8
代斯,20,00:05:44.0,00:05:45.1,1.1,344.0,345.12
范玮琪,5,00:05:44.3,00:05:46.6,2.2,344.32,346.56
王濛,10,00:05:44.8,00:05:45.0,0.2,344.8,344.96
叶一茜,4,00:05:45.1,00:05:46.6,1.4,345.12,346.56
庄法,7,00:05:45.1,00:05:45.4,0.3,345.12,345.44
温峥嵘,5,00:05:45.1,00:05:46.6,1.4,345.12,346.56
萧蔷,3,00:05:45.6,00:05:46.2,0.6,345.6,346.24
安崎,5,00:05:45.8,00:05:46.6,0.8,345.76,346.56
萧蔷,4,00:05:46.4,00:05:46.6,0.2,346.4,346.56
阚清子,7,00:05:50.9,00:05:51.2,0.3,350.88,351.2
阚清子,8,00:05:51.5,00:05:57.0,5.4,351.52,356.96
代斯,21,00:05:57.0,00:05:59.2,2.2,356.96,359.2
代斯,22,00:05:59.7,00:06:00.8,1.1,359.68,360.8
陈瑶,18,00:06:00.0,00:06:02.7,2.7,360.0,362.72
徐梦洁,15,00:06:01.3,00:06:05.3,4.0,361.28,365.28
陈瑶,19,00:06:02.9,00:06:05.3,2.4,362.88,365.28
代斯,23,00:06:03.7,00:06:05.3,1.6,363.68,365.28
徐洁儿,3,00:06:05.3,00:06:06.1,0.8,365.28,366.08
李心洁,5,00:06:05.3,00:06:06.4,1.1,365.28,366.4
徐洁儿,4,00:06:06.6,00:06:08.2,1.6,366.56,368.16
范玮琪,6,00:06:06.6,00:06:07.7,1.1,366.56,367.68
乌兰图雅,6,00:06:07.4,00:06:07.7,0.3,367.36,367.68
叶一茜,5,00:06:07.8,00:06:09.9,2.1,367.84,369.92
范玮琪,7,00:06:08.2,00:06:12.8,4.6,368.16,372.8
徐洁儿,5,00:06:08.5,00:06:08.8,0.3,368.48,368.8
叶一茜,6,00:06:10.6,00:06:12.8,2.2,370.56,372.8
代斯,24,00:06:12.3,00:06:12.8,0.5,372.32,372.8
万千惠,8,00:06:12.8,00:06:16.3,3.5,372.8,376.32
乌兰图雅,7,00:06:12.8,00:06:16.3,3.5,372.8,376.32
安崎,6,00:06:12.8,00:06:14.1,1.3,372.8,374.08
庄法,8,00:06:12.8,00:06:14.7,1.9,372.8,374.72
曾佩慈,9,00:06:13.9,00:06:15.2,1.3,373.92,375.2
萧蔷,5,00:06:14.4,00:06:15.5,1.1,374.4,375.52
何宣林,9,00:06:15.5,00:06:16.3,0.8,375.52,376.32
安崎,7,00:06:15.7,00:06:16.3,0.6,375.68,376.32
谢楠,8,00:06:16.3,00:06:18.1,1.8,376.32,378.08
乌兰图雅,8,00:06:19.2,00:06:28.3,9.1,379.2,388.32
陈瑶,20,00:06:28.8,00:06:29.4,0.6,388.8,389.44
万千惠,9,00:06:31.5,00:06:32.5,1.0,391.52,392.48
何宣林,10,00:06:31.5,00:06:33.0,1.4,391.52,392.96
安崎,8,00:06:31.5,00:06:33.0,1.4,391.52,392.96
庄法,9,00:06:31.5,00:06:31.8,0.3,391.52,391.84
曾佩慈,10,00:06:31.5,00:06:33.0,1.4,391.52,392.96
庄法,10,00:06:32.6,00:06:33.0,0.3,392.64,392.96
江语晨,8,00:06:32.8,00:06:33.0,0.2,392.8,392.96
乌兰图雅,9,00:06:33.0,00:06:33.1,0.2,392.96,393.12
萧蔷,6,00:06:33.0,00:06:40.0,7.0,392.96,400.0
陈瑶,21,00:06:33.0,00:06:34.9,1.9,392.96,394.88
万千惠,10,00:06:34.7,00:06:39.2,4.5,394.72,399.2
陈凯琳,7,00:06:35.4,00:06:37.0,1.6,395.36,396.96
温峥嵘,6,00:06:36.0,00:06:38.2,2.2,396.0,398.24
陈凯琳,8,00:06:37.1,00:06:37.9,0.8,397.12,397.92
孙怡,7,00:06:37.8,00:06:38.7,1.0,397.76,398.72
江语晨,9,00:06:39.4,00:06:40.2,0.8,399.36,400.16
张慧雯,10,00:06:40.0,00:06:40.2,0.2,400.0,400.16
萧蔷,7,00:06:40.2,00:06:44.6,4.5,400.16,404.64
徐洁儿,6,00:06:44.6,00:06:44.8,0.2,404.64,404.8
李心洁,6,00:06:44.6,00:06:45.1,0.5,404.64,405.12
萧蔷,8,00:06:45.0,00:06:50.9,5.9,404.96,410.88
徐洁儿,7,00:06:45.3,00:06:50.9,5.6,405.28,410.88
李心洁,7,00:06:45.4,00:06:50.9,5.4,405.44,410.88
代斯,25,00:06:50.9,00:06:51.0,0.2,410.88,411.04
庄法,11,00:06:50.9,00:06:51.8,1.0,410.88,411.84
张月,15,00:06:50.9,00:06:52.0,1.1,410.88,412.0
徐梦洁,16,00:06:50.9,00:06:56.3,5.4,410.88,416.32
李小冉,11,00:06:50.9,00:06:52.6,1.8,410.88,412.64
王濛,11,00:06:51.5,00:06:53.6,2.1,411.52,413.6
李小冉,12,00:06:53.1,00:06:56.3,3.2,413.12,416.32
王濛,12,00:06:55.0,00:06:56.3,1.3,415.04,416.32
王濛,13,00:06:57.0,00:06:58.6,1.6,416.96,418.56
李小冉,13,00:07:02.9,00:07:03.4,0.5,422.88,423.36
李小冉,14,00:07:04.2,00:07:04.8,0.6,424.16,424.8
张慧雯,11,00:07:09.3,00:07:10.7,1.4,429.28,430.72
黄灿灿,6,00:07:09.3,00:07:10.7,1.4,429.28,430.72
代斯,26,00:07:10.7,00:07:12.5,1.8,430.72,432.48
张月,16,00:07:10.7,00:07:12.5,1.8,430.72,432.48
陈瑶,22,00:07:10.7,00:07:12.5,1.8,430.72,432.48
王濛,14,00:07:15.0,00:07:17.3,2.2,435.04,437.28
孙怡,8,00:07:18.7,00:07:20.5,1.8,438.72,440.48
孙怡,9,00:07:23.8,00:07:26.7,2.9,443.84,446.72
张慧雯,12,00:07:23.8,00:07:26.7,2.9,443.84,446.72
谢楠,9,00:07:23.8,00:07:24.8,1.0,443.84,444.8
黄灿灿,7,00:07:23.8,00:07:24.8,1.0,443.84,444.8
黄灿灿,8,00:07:26.6,00:07:26.7,0.2,446.56,446.72
代斯,27,00:07:28.2,00:07:30.2,2.1,448.16,450.24
唐艺昕,10,00:07:28.2,00:07:30.2,2.1,448.16,450.24
徐梦洁,17,00:07:28.2,00:07:30.2,2.1,448.16,450.24
李小冉,15,00:07:28.2,00:07:30.2,2.1,448.16,450.24
王濛,15,00:07:28.2,00:07:31.8,3.7,448.16,451.84
陈瑶,23,00:07:28.2,00:07:28.3,0.2,448.16,448.32
陈瑶,24,00:07:29.4,00:07:30.2,0.8,449.44,450.24
孙怡,10,00:07:31.8,00:07:38.1,6.2,451.84,458.08
代斯,28,00:07:41.4,00:07:45.6,4.2,461.44,465.6
唐艺昕,11,00:07:41.4,00:07:47.4,5.9,461.44,467.36
孙怡,11,00:07:41.4,00:07:45.6,4.2,461.44,465.6
张慧雯,13,00:07:41.4,00:07:45.6,4.2,461.44,465.6
徐梦洁,18,00:07:41.4,00:07:47.4,5.9,461.44,467.36
李小冉,16,00:07:41.4,00:07:47.4,5.9,461.44,467.36
王濛,16,00:07:41.4,00:07:47.4,5.9,461.44,467.36
谢楠,10,00:07:41.4,00:07:45.6,4.2,461.44,465.6
陈凯琳,9,00:07:41.4,00:07:45.6,4.2,461.44,465.6
陈瑶,25,00:07:41.4,00:07:45.6,4.2,461.44,465.6
黄灿灿,9,00:07:41.4,00:07:45.6,4.2,461.44,465.6
张月,17,00:07:43.8,00:07:44.3,0.5,463.84,464.32
孙怡,12,00:07:47.4,00:07:51.0,3.7,467.36,471.04
曾佩慈,11,00:07:57.3,00:08:03.4,6.1,477.28,483.36
江语晨,10,00:07:57.3,00:08:03.4,6.1,477.28,483.36
代斯,29,00:08:03.4,00:08:06.2,2.9,483.36,486.24
唐艺昕,12,00:08:03.4,00:08:05.1,1.8,483.36,485.12
张月,18,00:08:03.4,00:08:06.2,2.9,483.36,486.24
徐梦洁,19,00:08:03.4,00:08:06.2,2.9,483.36,486.24
陈瑶,26,00:08:03.4,00:08:06.2,2.9,483.36,486.24
孙怡,13,00:08:06.2,00:08:09.3,3.0,486.24,489.28
张慧雯,14,00:08:06.2,00:08:09.3,3.0,486.24,489.28
唐艺昕,13,00:08:09.3,00:08:14.6,5.3,489.28,494.56
徐梦洁,20,00:08:09.3,00:08:17.8,8.5,489.28,497.76
李小冉,17,00:08:09.3,00:08:17.8,8.5,489.28,497.76
王濛,17,00:08:09.3,00:08:17.8,8.5,489.28,497.76
唐艺昕,14,00:08:16.5,00:08:17.8,1.3,496.48,497.76
唐艺昕,15,00:08:24.5,00:08:26.2,1.8,504.48,506.24
李小冉,18,00:08:24.5,00:08:26.2,1.8,504.48,506.24
王濛,18,00:08:24.5,00:08:26.2,1.8,504.48,506.24
何宣林,11,00:08:26.2,00:08:29.0,2.7,506.24,508.96
温峥嵘,7,00:08:26.2,00:08:27.5,1.3,506.24,507.52
淡淡,6,00:08:27.5,00:08:29.9,2.4,507.52,509.92
张月,19,00:08:32.0,00:08:33.9,1.9,512.0,513.92
陈瑶,27,00:08:32.0,00:08:33.9,1.9,512.0,513.92
谢楠,11,00:08:38.4,00:08:42.4,4.0,518.4,522.4
陈凯琳,10,00:08:38.4,00:08:42.4,4.0,518.4,522.4
唐艺昕,16,00:08:46.2,00:08:49.6,3.4,526.24,529.6
李小冉,19,00:08:46.2,00:08:49.6,3.4,526.24,529.6
王濛,19,00:08:46.2,00:08:49.6,3.4,526.24,529.6
张月,20,00:08:51.7,00:08:53.0,1.3,531.68,532.96
王濛,20,00:08:51.7,00:08:54.9,3.2,531.68,534.88
唐艺昕,17,00:08:53.0,00:08:54.9,1.9,532.96,534.88
李小冉,20,00:08:53.0,00:08:54.9,1.9,532.96,534.88
唐艺昕,18,00:08:56.0,00:08:57.0,1.0,536.0,536.96
李小冉,21,00:08:56.0,00:08:57.0,1.0,536.0,536.96
王濛,21,00:08:56.0,00:08:57.0,1.0,536.0,536.96
万千惠,11,00:09:01.0,00:09:04.2,3.2,540.96,544.16
乌兰图雅,10,00:09:01.0,00:09:04.2,3.2,540.96,544.16
何宣林,12,00:09:01.0,00:09:06.9,5.9,540.96,546.88
叶一茜,7,00:09:01.0,00:09:04.2,3.2,540.96,544.16
庄法,12,00:09:01.0,00:09:04.2,3.2,540.96,544.16
曾佩慈,12,00:09:01.0,00:09:04.2,3.2,540.96,544.16
江语晨,11,00:09:01.0,00:09:04.2,3.2,540.96,544.16
淡淡,7,00:09:01.0,00:09:06.9,5.9,540.96,546.88
范玮琪,8,00:09:01.0,00:09:03.7,2.7,540.96,543.68
阚清子,9,00:09:01.0,00:09:04.2,3.2,540.96,544.16
范玮琪,9,00:09:06.4,00:09:06.6,0.2,546.4,546.56
范玮琪,10,00:09:06.7,00:09:06.9,0.2,546.72,546.88
李小冉,22,00:09:09.3,00:09:10.9,1.6,549.28,550.88
王濛,22,00:09:09.3,00:09:10.9,1.6,549.28,550.88
张月,21,00:09:13.3,00:09:17.1,3.8,553.28,557.12
陈瑶,28,00:09:13.3,00:09:17.1,3.8,553.28,557.12
李小冉,23,00:09:17.1,00:09:20.2,3.0,557.12,560.16
王濛,23,00:09:17.1,00:09:20.2,3.0,557.12,560.16
张月,22,00:09:20.2,00:09:23.2,3.0,560.16,563.2
陈瑶,29,00:09:20.2,00:09:23.2,3.0,560.16,563.2
谢楠,12,00:09:28.3,00:09:29.1,0.8,568.32,569.12
陈凯琳,11,00:09:28.3,00:09:29.1,0.8,568.32,569.12
万千惠,12,00:09:29.1,00:09:29.9,0.8,569.12,569.92
阚清子,10,00:09:29.1,00:09:29.9,0.8,569.12,569.92
徐洁儿,8,00:09:34.2,00:09:37.6,3.4,574.24,577.6
萧蔷,9,00:09:34.2,00:09:37.6,3.4,574.24,577.6
李小冉,24,00:09:45.6,00:09:48.5,2.9,585.6,588.48
王濛,24,00:09:45.6,00:09:48.5,2.9,585.6,588.48
唐艺昕,19,00:09:47.7,00:09:48.2,0.5,587.68,588.16
谢楠,13,00:09:55.8,00:09:57.9,2.1,595.84,597.92
陈凯琳,12,00:09:55.8,00:09:57.9,2.1,595.84,597.92
代斯,30,00:10:00.5,00:10:03.7,3.2,600.48,603.68
孙怡,14,00:10:00.5,00:10:03.7,3.2,600.48,603.68
张慧雯,15,00:10:00.5,00:10:03.7,3.2,600.48,603.68
张月,23,00:10:00.5,00:10:03.7,3.2,600.48,603.68
徐梦洁,21,00:10:00.5,00:10:00.6,0.2,600.48,600.64
李心洁,8,00:10:00.5,00:10:02.1,1.6,600.48,602.08
谢楠,14,00:10:00.5,00:10:03.7,3.2,600.48,603.68
陈凯琳,13,00:10:00.5,00:10:03.7,3.2,600.48,603.68
陈瑶,30,00:10:00.5,00:10:03.7,3.2,600.48,603.68
黄灿灿,10,00:10:00.5,00:10:03.7,3.2,600.48,603.68
张月,24,00:10:14.9,00:10:16.0,1.1,614.88,616.0
陈瑶,31,00:10:14.9,00:10:16.0,1.1,614.88,616.0
徐洁儿,9,00:10:16.0,00:10:20.2,4.2,616.0,620.16
李心洁,9,00:10:16.0,00:10:46.1,30.1,616.0,646.08
曾佩慈,13,00:10:49.0,00:10:53.8,4.8,648.96,653.76
江语晨,12,00:10:49.0,00:10:53.8,4.8,648.96,653.76
孙怡,15,00:10:53.8,00:10:55.7,1.9,653.76,655.68
张慧雯,16,00:10:53.8,00:10:55.7,1.9,653.76,655.68
徐洁儿,10,00:10:53.8,00:10:55.7,1.9,653.76,655.68
李心洁,10,00:10:53.8,00:10:55.7,1.9,653.76,655.68
黄灿灿,11,00:10:53.8,00:10:55.7,1.9,653.76,655.68
阚清子,11,00:10:57.6,00:11:03.0,5.4,657.6,663.04
万千惠,13,00:10:59.5,00:11:03.0,3.5,659.52,663.04
