guest,segment,start_hms,end_hms,duration_s,start_sec,end_sec
张慧雯,3,00:02:56.0,00:02:57.9,1.9,176.0,177.92
曾佩慈,5,00:02:57.9,00:03:00.3,2.4,177.92,180.32
张慧雯,4,00:03:00.3,00:03:04.8,4.5,180.32,184.8
曾佩慈,6,00:03:04.8,00:03:07.5,2.7,184.8,187.52
万千惠,3,00:03:07.5,00:03:10.6,3.0,187.52,190.56
谢楠,5,00:03:07.5,00:03:10.6,3.0,187.52,190.56
张慧雯,5,00:03:10.6,00:04:03.2,52.6,190.56,243.2
曾佩慈,7,00:03:10.6,00:03:28.3,17.8,190.56,208.32
万千惠,4,00:03:20.0,00:03:28.3,8.3,200.0,208.32
谢楠,6,00:03:20.0,00:03:28.3,8.3,200.0,208.32
曾佩慈,8,00:03:32.5,00:03:38.6,6.1,212.48,218.56
曾佩慈,9,00:03:49.1,00:04:06.4,17.3,229.12,246.4
万千惠,5,00:04:03.2,00:04:06.1,2.9,243.2,246.08
张慧雯,6,00:04:06.1,00:04:06.2,0.2,246.08,246.24
张慧雯,7,00:04:06.4,00:04:08.8,2.4,246.4,248.8
曾佩慈,10,00:04:06.6,00:04:13.3,6.7,246.56,253.28
万千惠,6,00:04:08.8,00:04:11.7,2.9,248.8,251.68
张慧雯,8,00:04:11.7,00:04:13.3,1.6,251.68,253.28
张慧雯,9,00:04:15.2,00:04:19.2,4.0,255.2,259.2
代斯,4,00:04:22.1,00:04:36.2,14.1,262.08,276.16
温峥嵘,6,00:04:22.1,00:04:29.1,7.0,262.08,269.12
萧蔷,2,00:04:22.1,00:04:29.1,7.0,262.08,269.12
温峥嵘,7,00:04:32.6,00:04:36.2,3.5,272.64,276.16
萧蔷,3,00:04:32.6,00:04:36.2,3.5,272.64,276.16
黄灿灿,2,00:04:32.6,00:04:36.2,3.5,272.64,276.16
张月,1,00:04:36.2,00:04:43.0,6.9,276.16,283.04
代斯,5,00:04:37.4,00:04:43.0,5.6,277.44,283.04
温峥嵘,8,00:04:37.4,00:04:43.0,5.6,277.44,283.04
萧蔷,4,00:04:37.4,00:04:43.0,5.6,277.44,283.04
温峥嵘,9,00:04:44.3,00:05:00.2,15.8,284.32,300.16
萧蔷,5,00:04:44.3,00:05:00.2,15.8,284.32,300.16
代斯,6,00:05:02.1,00:05:07.0,5.0,302.08,307.04
温峥嵘,10,00:05:02.1,00:05:07.0,5.0,302.08,307.04
萧蔷,6,00:05:02.1,00:05:07.0,5.0,302.08,307.04
黄灿灿,3,00:05:02.1,00:05:10.4,8.3,302.08,310.4
萧蔷,7,00:05:10.4,00:05:11.7,1.3,310.4,311.68
代斯,7,00:05:11.7,00:05:13.9,2.2,311.68,313.92
温峥嵘,11,00:05:11.7,00:05:13.9,2.2,311.68,313.92
黄灿灿,4,00:05:11.7,00:05:13.9,2.2,311.68,313.92
萧蔷,8,00:05:13.9,00:05:16.0,2.1,313.92,316.0
代斯,8,00:05:16.0,00:05:17.0,1.0,316.0,316.96
代斯,9,00:05:18.1,00:05:21.3,3.2,318.08,321.28
温峥嵘,12,00:05:18.2,00:05:21.3,3.0,318.24,321.28
萧蔷,9,00:05:18.2,00:05:25.0,6.7,318.24,324.96
代斯,10,00:05:23.0,00:05:35.8,12.8,323.04,335.84
温峥嵘,13,00:05:23.0,00:05:25.0,1.9,323.04,324.96
温峥嵘,14,00:05:26.6,00:05:31.7,5.1,326.56,331.68
萧蔷,10,00:05:26.6,00:05:31.7,5.1,326.56,331.68
黄灿灿,5,00:05:26.6,00:05:35.8,9.3,326.56,335.84
萧蔷,11,00:05:35.8,00:05:38.1,2.2,335.84,338.08
代斯,11,00:05:38.1,00:05:39.8,1.8,338.08,339.84
温峥嵘,15,00:05:42.6,00:05:48.0,5.4,342.56,348.0
萧蔷,12,00:05:42.6,00:05:50.4,7.8,342.56,350.4
温峥嵘,16,00:05:53.0,00:05:57.6,4.6,352.96,357.6
乌兰图雅,1,00:06:05.1,00:06:09.1,4.0,365.12,369.12
叶一茜,1,00:06:05.1,00:06:09.1,4.0,365.12,369.12
安崎,3,00:06:05.1,00:06:09.1,4.0,365.12,369.12
庄法,3,00:06:05.1,00:06:09.1,4.0,365.12,369.12
李心洁,2,00:06:05.1,00:06:09.1,4.0,365.12,369.12
安崎,4,00:06:12.6,00:06:15.4,2.7,372.64,375.36
李心洁,3,00:06:12.6,00:06:15.4,2.7,372.64,375.36
乌兰图雅,2,00:06:15.4,00:06:17.6,2.2,375.36,377.6
叶一茜,2,00:06:17.6,00:06:21.0,3.4,377.6,380.96
李心洁,4,00:06:17.6,00:06:21.0,3.4,377.6,380.96
安崎,5,00:06:21.0,00:06:21.4,0.5,380.96,381.44
庄法,4,00:06:21.0,00:06:23.7,2.7,380.96,383.68
安崎,6,00:06:22.6,00:06:23.7,1.1,382.56,383.68
叶一茜,3,00:06:23.8,00:06:25.4,1.6,383.84,385.44
安崎,7,00:06:24.2,00:06:24.6,0.5,384.16,384.64
庄法,5,00:06:25.0,00:06:29.4,4.5,384.96,389.44
叶一茜,4,00:06:25.9,00:06:26.4,0.5,385.92,386.4
安崎,8,00:06:25.9,00:06:29.0,3.0,385.92,388.96
李心洁,5,00:06:26.9,00:06:28.6,1.8,386.88,388.64
叶一茜,5,00:06:27.7,00:06:29.3,1.6,387.68,389.28
乌兰图雅,3,00:06:28.5,00:06:29.4,1.0,388.48,389.44
乌兰图雅,4,00:06:34.9,00:06:37.8,2.9,394.88,397.76
叶一茜,6,00:06:34.9,00:06:37.8,2.9,394.88,397.76
安崎,9,00:06:34.9,00:06:37.8,2.9,394.88,397.76
庄法,6,00:06:34.9,00:06:37.8,2.9,394.88,397.76
李心洁,6,00:06:34.9,00:06:41.4,6.6,394.88,401.44
乌兰图雅,5,00:06:44.5,00:06:49.0,4.5,404.48,408.96
叶一茜,7,00:06:44.5,00:06:49.0,4.5,404.48,408.96
庄法,7,00:06:44.5,00:06:49.0,4.5,404.48,408.96
李心洁,7,00:06:44.5,00:06:47.5,3.0,404.48,407.52
安崎,10,00:06:45.0,00:06:49.0,4.0,404.96,408.96
叶一茜,8,00:06:50.1,00:06:55.5,5.4,410.08,415.52
安崎,11,00:06:50.7,00:06:53.8,3.0,410.72,413.76
李心洁,8,00:06:51.0,00:06:52.0,1.0,411.04,412.0
乌兰图雅,6,00:06:52.0,00:06:53.8,1.8,412.0,413.76
庄法,8,00:06:52.0,00:06:53.8,1.8,412.0,413.76
李心洁,9,00:06:53.3,00:06:55.5,2.2,413.28,415.52
安崎,12,00:06:55.5,00:07:01.8,6.2,415.52,421.76
庄法,9,00:06:55.5,00:07:01.8,6.2,415.52,421.76
乌兰图雅,7,00:06:57.4,00:07:01.8,4.3,417.44,421.76
叶一茜,9,00:06:57.4,00:07:05.6,8.2,417.44,425.6
李心洁,10,00:06:57.4,00:07:01.8,4.3,417.44,421.76
李心洁,11,00:07:02.4,00:07:02.7,0.3,422.4,422.72
安崎,13,00:07:04.5,00:07:05.4,1.0,424.48,425.44
乌兰图雅,8,00:07:06.1,00:07:06.2,0.2,426.08,426.24
叶一茜,10,00:07:06.1,00:07:17.8,11.7,426.08,437.76
安崎,14,00:07:06.1,00:07:09.4,3.4,426.08,429.44
庄法,10,00:07:06.1,00:07:09.3,3.2,426.08,429.28
李心洁,12,00:07:06.1,00:07:17.8,11.7,426.08,437.76
乌兰图雅,9,00:07:06.9,00:07:13.3,6.4,426.88,433.28
安崎,15,00:07:09.8,00:07:10.2,0.5,429.76,430.24
庄法,11,00:07:09.8,00:07:10.1,0.3,429.76,430.08
安崎,16,00:07:10.6,00:07:13.3,2.7,430.56,433.28
庄法,12,00:07:10.6,00:07:13.3,2.7,430.56,433.28
安崎,17,00:07:13.4,00:07:17.8,4.3,433.44,437.76
李心洁,13,00:07:17.9,00:07:18.6,0.6,437.92,438.56
李心洁,14,00:07:18.7,00:07:18.9,0.2,438.72,438.88
李心洁,15,00:07:19.2,00:07:19.4,0.2,439.2,439.36
乌兰图雅,10,00:07:22.1,00:07:26.9,4.8,442.08,446.88
叶一茜,11,00:07:22.6,00:07:24.6,2.1,442.56,444.64
安崎,18,00:07:22.6,00:07:24.6,2.1,442.56,444.64
庄法,13,00:07:22.6,00:07:23.2,0.6,442.56,443.2
李心洁,16,00:07:22.6,00:07:23.4,0.8,442.56,443.36
李心洁,17,00:07:23.8,00:07:24.6,0.8,443.84,444.64
庄法,14,00:07:24.6,00:07:25.4,0.8,444.64,445.44
王濛,2,00:07:26.9,00:07:30.2,3.4,446.88,450.24
乌兰图雅,11,00:07:30.2,00:07:33.0,2.7,450.24,452.96
李小冉,6,00:07:30.6,00:07:30.7,0.2,450.56,450.72
陈瑶,3,00:07:30.6,00:07:30.7,0.2,450.56,450.72
李小冉,7,00:07:30.9,00:07:31.7,0.8,450.88,451.68
陈瑶,4,00:07:30.9,00:07:32.2,1.3,450.88,452.16
乌兰图雅,12,00:07:33.1,00:07:38.9,5.8,453.12,458.88
王濛,3,00:07:33.9,00:07:35.8,1.9,453.92,455.84
王濛,4,00:07:36.3,00:07:38.9,2.6,456.32,458.88
乌兰图雅,13,00:07:40.8,00:07:43.2,2.4,460.8,463.2
王濛,5,00:07:40.8,00:07:42.9,2.1,460.8,462.88
王濛,6,00:07:43.4,00:07:43.5,0.2,463.36,463.52
乌兰图雅,14,00:07:43.5,00:07:45.6,2.1,463.52,465.6
王濛,7,00:07:44.8,00:07:45.6,0.8,464.8,465.6
李小冉,8,00:07:45.6,00:07:47.2,1.6,465.6,467.2
唐艺昕,7,00:07:46.2,00:07:47.4,1.1,466.24,467.36
乌兰图雅,15,00:07:47.4,00:07:49.0,1.6,467.36,468.96
李小冉,9,00:07:47.4,00:07:49.0,1.6,467.36,468.96
王濛,8,00:07:47.4,00:07:49.0,1.6,467.36,468.96
乌兰图雅,16,00:07:50.6,00:07:52.0,1.4,470.56,472.0
王濛,9,00:07:50.6,00:07:52.0,1.4,470.56,472.0
淡淡,7,00:07:52.5,00:07:53.4,1.0,472.48,473.44
李小冉,10,00:07:53.1,00:07:53.3,0.2,473.12,473.28
王濛,10,00:07:53.3,00:07:57.4,4.2,473.28,477.44
乌兰图雅,17,00:07:53.4,00:07:53.8,0.3,473.44,473.76
李小冉,11,00:07:57.4,00:07:59.2,1.8,477.44,479.2
乌兰图雅,18,00:07:59.2,00:08:02.1,2.9,479.2,482.08
淡淡,8,00:07:59.2,00:08:02.1,2.9,479.2,482.08
王濛,11,00:07:59.2,00:08:00.8,1.6,479.2,480.8
李小冉,12,00:08:01.4,00:08:03.7,2.2,481.44,483.68
乌兰图雅,19,00:08:03.2,00:08:04.8,1.6,483.2,484.8
淡淡,9,00:08:03.2,00:08:05.3,2.1,483.2,485.28
王濛,12,00:08:04.8,00:08:12.5,7.7,484.8,492.48
乌兰图雅,20,00:08:08.0,00:08:17.1,9.1,488.0,497.12
唐艺昕,8,00:08:08.0,00:08:12.5,4.5,488.0,492.48
李小冉,13,00:08:08.0,00:08:17.1,9.1,488.0,497.12
淡淡,10,00:08:08.0,00:08:11.7,3.7,488.0,491.68
淡淡,11,00:08:13.0,00:08:13.4,0.5,492.96,493.44
王濛,13,00:08:17.1,00:08:19.8,2.7,497.12,499.84
淡淡,12,00:08:20.3,00:08:20.5,0.2,500.32,500.48
乌兰图雅,21,00:08:20.5,00:08:21.1,0.6,500.48,501.12
李小冉,14,00:08:20.5,00:08:31.4,10.9,500.48,511.36
乌兰图雅,22,00:08:21.9,00:08:31.4,9.4,501.92,511.36
唐艺昕,9,00:08:31.4,00:08:40.0,8.6,511.36,520.0
王濛,14,00:08:31.4,00:08:42.1,10.7,511.36,522.08
乌兰图雅,23,00:08:35.2,00:08:40.0,4.8,515.2,520.0
李小冉,15,00:08:35.2,00:08:40.0,4.8,515.2,520.0
淡淡,13,00:08:35.2,00:08:40.0,4.8,515.2,520.0
唐艺昕,10,00:08:42.1,00:08:44.0,1.9,522.08,524.0
陈瑶,5,00:08:42.1,00:08:44.0,1.9,522.08,524.0
王濛,15,00:08:44.0,00:08:48.6,4.6,524.0,528.64
唐艺昕,11,00:08:44.3,00:08:48.6,4.3,524.32,528.64
乌兰图雅,24,00:08:48.6,00:08:52.8,4.2,528.64,532.8
李小冉,16,00:08:48.6,00:08:52.6,4.0,528.64,532.64
淡淡,14,00:08:52.8,00:08:57.3,4.5,532.8,537.28
李小冉,17,00:08:57.3,00:09:01.4,4.2,537.28,541.44
乌兰图雅,25,00:09:01.4,00:09:07.0,5.6,541.44,547.04
唐艺昕,12,00:09:01.4,00:09:10.4,9.0,541.44,550.4
淡淡,15,00:09:01.4,00:09:07.0,5.6,541.44,547.04
王濛,16,00:09:01.4,00:09:07.0,5.6,541.44,547.04
陈瑶,6,00:09:01.4,00:09:10.4,9.0,541.44,550.4
李小冉,18,00:09:03.0,00:09:03.5,0.5,543.04,543.52
乌兰图雅,26,00:09:10.4,00:09:22.2,11.8,550.4,562.24
李小冉,19,00:09:10.4,00:09:12.3,1.9,550.4,552.32
唐艺昕,13,00:09:12.3,00:09:18.2,5.9,552.32,558.24
淡淡,16,00:09:12.3,00:09:18.2,5.9,552.32,558.24
王濛,17,00:09:12.3,00:09:18.2,5.9,552.32,558.24
陈瑶,7,00:09:12.3,00:09:18.2,5.9,552.32,558.24
李小冉,20,00:09:18.2,00:09:22.1,3.8,558.24,562.08
张月,2,00:09:22.2,00:09:28.5,6.2,562.24,568.48
徐洁儿,1,00:09:22.2,00:09:31.2,9.0,562.24,571.2
陈凯琳,2,00:09:22.2,00:09:33.9,11.7,562.24,573.92
黄灿灿,6,00:09:22.2,00:09:31.2,9.0,562.24,571.2
张月,3,00:09:28.6,00:09:31.2,2.6,568.64,571.2
黄灿灿,7,00:09:33.9,00:09:42.6,8.6,573.92,582.56
张月,4,00:09:36.2,00:09:42.6,6.4,576.16,582.56
徐洁儿,2,00:09:36.2,00:09:42.6,6.4,576.16,582.56
陈凯琳,3,00:09:36.2,00:09:42.6,6.4,576.16,582.56
张月,5,00:09:45.9,00:09:47.4,1.4,585.92,587.36
徐洁儿,3,00:09:45.9,00:09:49.4,3.5,585.92,589.44
陈凯琳,4,00:09:45.9,00:09:50.2,4.3,585.92,590.24
黄灿灿,8,00:09:45.9,00:09:49.4,3.5,585.92,589.44
张月,6,00:09:54.1,00:09:57.4,3.4,594.08,597.44
陈凯琳,5,00:09:57.4,00:10:00.0,2.6,597.44,600.0
徐洁儿,4,00:10:00.0,00:10:01.9,1.9,600.0,601.92
黄灿灿,9,00:10:01.9,00:10:18.9,17.0,601.92,618.88
徐洁儿,5,00:10:04.5,00:10:09.8,5.3,604.48,609.76
陈凯琳,6,00:10:04.5,00:10:09.8,5.3,604.48,609.76
陈凯琳,7,00:10:11.4,00:10:11.5,0.2,611.36,611.52
陈凯琳,8,00:10:12.3,00:10:14.4,2.1,612.32,614.4
陈凯琳,9,00:10:17.4,00:10:17.9,0.5,617.44,617.92
黄灿灿,10,00:10:19.2,00:10:21.9,2.7,619.2,621.92
徐洁儿,6,00:10:21.9,00:10:22.2,0.3,621.92,622.24
张月,7,00:10:24.0,00:10:24.6,0.6,624.0,624.64
徐洁儿,7,00:10:24.0,00:10:27.5,3.5,624.0,627.52
陈凯琳,10,00:10:24.0,00:10:26.9,2.9,624.0,626.88
黄灿灿,11,00:10:24.0,00:10:25.4,1.4,624.0,625.44
张月,8,00:10:24.8,00:10:25.1,0.3,624.8,625.12
张月,9,00:10:25.4,00:10:27.5,2.1,625.44,627.52
黄灿灿,12,00:10:27.2,00:10:27.4,0.2,627.2,627.36
黄灿灿,13,00:10:27.7,00:10:33.9,6.2,627.68,633.92
徐洁儿,8,00:10:28.5,00:10:28.6,0.2,628.48,628.64
徐洁儿,9,00:10:29.1,00:10:29.3,0.2,629.12,629.28
徐洁儿,10,00:10:29.9,00:10:30.1,0.2,629.92,630.08
徐洁儿,11,00:10:33.9,00:10:34.4,0.5,633.92,634.4
黄灿灿,14,00:10:34.6,00:10:36.2,1.6,634.56,636.16
张月,10,00:10:34.9,00:10:36.2,1.3,634.88,636.16
徐洁儿,12,00:10:34.9,00:10:37.4,2.6,634.88,637.44
陈凯琳,11,00:10:35.5,00:10:35.8,0.3,635.52,635.84
张月,11,00:10:37.4,00:10:38.4,1.0,637.44,638.4
黄灿灿,15,00:10:37.4,00:10:38.2,0.8,637.44,638.24
何宣林,2,00:10:42.7,00:10:47.8,5.1,642.72,647.84
孙怡,2,00:10:42.7,00:10:50.7,8.0,642.72,650.72
江语晨,2,00:10:42.7,00:10:50.7,8.0,642.72,650.72
范玮琪,2,00:10:42.7,00:10:47.8,5.1,642.72,647.84
阚清子,2,00:10:42.7,00:10:47.8,5.1,642.72,647.84
范玮琪,3,00:10:50.7,00:11:00.8,10.1,650.72,660.8
何宣林,3,00:10:53.4,00:11:00.8,7.4,653.44,660.8
阚清子,3,00:10:53.4,00:11:00.8,7.4,653.44,660.8
孙怡,3,00:10:57.6,00:11:08.6,11.0,657.6,668.64
江语晨,3,00:10:57.6,00:11:00.8,3.2,657.6,660.8
阚清子,4,00:11:02.6,00:11:21.4,18.9,662.56,681.44
何宣林,4,00:11:07.4,00:11:12.3,5.0,667.36,672.32
江语晨,4,00:11:07.4,00:11:12.3,5.0,667.36,672.32
范玮琪,4,00:11:07.4,00:11:12.3,5.0,667.36,672.32
孙怡,4,00:11:08.8,00:11:09.0,0.2,668.8,668.96
孙怡,5,00:11:09.3,00:11:12.3,3.0,669.28,672.32
孙怡,6,00:11:14.7,00:11:22.7,8.0,674.72,682.72
阚清子,5,00:11:22.7,00:11:28.3,5.6,682.72,688.32
孙怡,7,00:11:26.9,00:11:29.0,2.1,686.88,688.96
孙怡,8,00:11:37.0,00:11:38.1,1.1,696.96,698.08
江语晨,5,00:11:40.2,00:11:42.6,2.4,700.16,702.56
何宣林,5,00:11:42.6,00:11:45.0,2.4,702.56,704.96
阚清子,6,00:11:42.6,00:11:45.0,2.4,702.56,704.96
孙怡,9,00:11:48.0,00:11:56.3,8.3,708.0,716.32
阚清子,7,00:11:48.0,00:11:56.5,8.5,708.0,716.48
范玮琪,5,00:11:48.5,00:11:48.6,0.2,708.48,708.64
范玮琪,6,00:11:48.8,00:11:49.8,1.0,708.8,709.76
孙怡,10,00:11:56.5,00:12:02.6,6.1,716.48,722.56
江语晨,6,00:11:56.5,00:12:06.2,9.8,716.48,726.24
范玮琪,7,00:11:56.5,00:11:58.9,2.4,716.48,718.88
何宣林,6,00:11:56.6,00:12:01.8,5.1,716.64,721.76
阚清子,8,00:11:56.6,00:12:01.8,5.1,716.64,721.76
范玮琪,8,00:11:59.7,00:12:01.8,2.1,719.68,721.76
孙怡,11,00:12:02.7,00:12:06.2,3.5,722.72,726.24
谢楠,7,00:12:13.1,00:12:16.2,3.0,733.12,736.16
张月,12,00:12:16.2,00:12:18.2,2.1,736.16,738.24
张月,13,00:12:35.2,00:12:41.9,6.7,755.2,761.92
徐洁儿,13,00:12:35.2,00:12:41.0,5.8,755.2,760.96
陈凯琳,12,00:12:35.2,00:12:37.8,2.6,755.2,757.76
陈凯琳,13,00:12:37.9,00:12:38.1,0.2,757.92,758.08
陈凯琳,14,00:12:38.6,00:12:41.9,3.4,758.56,761.92
代斯,12,00:12:41.9,00:12:42.7,0.8,761.92,762.72
温峥嵘,17,00:12:41.9,00:12:49.3,7.4,761.92,769.28
代斯,13,00:12:43.0,00:12:49.3,6.2,763.04,769.28
淡淡,17,00:12:49.3,00:12:50.1,0.8,769.28,770.08
黄灿灿,16,00:12:49.3,00:12:50.2,1.0,769.28,770.24
淡淡,18,00:12:50.2,00:12:50.6,0.3,770.24,770.56
黄灿灿,17,00:12:50.6,00:12:59.0,8.5,770.56,779.04
淡淡,19,00:12:51.0,00:12:51.7,0.6,771.04,771.68
陈瑶,8,00:12:51.0,00:12:53.8,2.7,771.04,773.76
陈凯琳,15,00:12:51.7,00:13:01.4,9.8,771.68,781.44
王濛,18,00:12:59.8,00:13:03.0,3.2,779.84,783.04
张月,14,00:13:02.4,00:13:03.4,1.0,782.4,783.36
王濛,19,00:13:03.2,00:13:03.4,0.2,783.2,783.36
何宣林,7,00:13:03.4,00:13:22.2,18.9,783.36,802.24
孙怡,12,00:13:03.4,00:13:22.2,18.9,783.36,802.24
江语晨,7,00:13:03.4,00:13:09.8,6.4,783.36,789.76
阚清子,9,00:13:03.4,00:13:22.2,18.9,783.36,802.24
徐梦洁,3,00:13:10.1,00:13:10.9,0.8,790.08,790.88
江语晨,8,00:13:10.1,00:13:22.2,12.2,790.08,802.24
李心洁,18,00:13:22.2,00:13:22.9,0.6,802.24,802.88
李心洁,19,00:13:27.8,00:13:29.0,1.1,807.84,808.96
李小冉,21,00:13:31.2,00:13:32.2,1.0,811.2,812.16
谢楠,8,00:13:31.7,00:13:31.8,0.2,811.68,811.84
谢楠,9,00:13:32.0,00:13:33.6,1.6,812.0,813.6
谢楠,10,00:13:37.9,00:13:38.2,0.3,817.92,818.24
唐艺昕,14,00:13:45.6,00:13:47.0,1.4,825.6,827.04
淡淡,20,00:13:45.6,00:13:47.0,1.4,825.6,827.04
陈瑶,9,00:13:45.6,00:13:47.0,1.4,825.6,827.04
张月,15,00:13:47.0,00:13:52.3,5.3,827.04,832.32
徐洁儿,14,00:13:47.0,00:13:52.3,5.3,827.04,832.32
张慧雯,10,00:14:23.0,00:14:28.3,5.3,863.04,868.32
曾佩慈,11,00:14:23.0,00:14:28.3,5.3,863.04,868.32
谢楠,11,00:14:23.0,00:14:28.3,5.3,863.04,868.32
张月,16,00:14:28.3,00:14:35.8,7.5,868.32,875.84
徐洁儿,15,00:14:28.3,00:14:41.8,13.4,868.32,881.76
万千惠,7,00:14:41.8,00:14:46.2,4.5,881.76,886.24
何宣林,8,00:14:41.8,00:14:46.2,4.5,881.76,886.24
孙怡,13,00:14:41.8,00:14:46.2,4.5,881.76,886.24
徐梦洁,4,00:14:41.8,00:14:46.2,4.5,881.76,886.24
江语晨,9,00:14:41.8,00:14:46.2,4.5,881.76,886.24
范玮琪,9,00:14:41.8,00:14:46.2,4.5,881.76,886.24
阚清子,10,00:14:41.8,00:14:46.2,4.5,881.76,886.24
代斯,14,00:14:46.2,00:14:52.2,5.9,886.24,892.16
温峥嵘,18,00:14:46.2,00:14:52.3,6.1,886.24,892.32
萧蔷,13,00:14:46.2,00:14:52.5,6.2,886.24,892.48
孙怡,14,00:14:49.1,00:14:52.6,3.5,889.12,892.64
陈凯琳,16,00:14:49.1,00:14:51.8,2.7,889.12,891.84
陈凯琳,17,00:14:52.2,00:14:56.6,4.5,892.16,896.64
代斯,15,00:14:52.3,00:14:58.4,6.1,892.32,898.4
温峥嵘,19,00:14:52.5,00:15:01.8,9.3,892.48,901.76
萧蔷,14,00:14:52.6,00:15:01.8,9.1,892.64,901.76
孙怡,15,00:14:52.8,00:15:01.8,9.0,892.8,901.76
陈凯琳,18,00:14:56.8,00:14:57.0,0.2,896.8,896.96
代斯,16,00:14:58.6,00:15:01.8,3.2,898.56,901.76
陈凯琳,19,00:15:01.4,00:15:01.8,0.3,901.44,901.76
万千惠,8,00:15:07.2,00:15:10.1,2.9,907.2,910.08
何宣林,9,00:15:07.2,00:15:10.1,2.9,907.2,910.08
张慧雯,11,00:15:07.2,00:15:10.1,2.9,907.2,910.08
徐梦洁,5,00:15:07.2,00:15:10.1,2.9,907.2,910.08
曾佩慈,12,00:15:07.2,00:15:09.3,2.1,907.2,909.28
范玮琪,10,00:15:07.2,00:15:10.1,2.9,907.2,910.08
谢楠,12,00:15:07.2,00:15:10.1,2.9,907.2,910.08
叶一茜,12,00:15:08.3,00:15:10.1,1.8,908.32,910.08
曾佩慈,13,00:15:09.6,00:15:10.1,0.5,909.6,910.08
孙怡,16,00:15:09.8,00:15:10.1,0.3,909.76,910.08
