guest,segment,start_hms,end_hms,duration_s,start_sec,end_sec
萧蔷,8,00:04:55.5,00:05:18.9,23.4,295.52,318.88
安崎,20,00:04:58.4,00:04:59.4,1.0,298.4,299.36
安崎,21,00:04:59.7,00:05:00.5,0.8,299.68,300.48
安崎,22,00:05:01.0,00:05:01.3,0.3,300.96,301.28
安崎,23,00:05:01.4,00:05:01.9,0.5,301.44,301.92
安崎,24,00:05:02.2,00:05:02.4,0.2,302.24,302.4
安崎,25,00:05:03.2,00:05:21.1,17.9,303.2,321.12
温峥嵘,12,00:05:21.1,00:05:25.3,4.2,321.12,325.28
萧蔷,9,00:05:21.1,00:05:25.3,4.2,321.12,325.28
安崎,26,00:05:23.2,00:05:25.1,1.9,323.2,325.12
安崎,27,00:05:25.3,00:05:33.1,7.8,325.28,333.12
温峥嵘,13,00:05:31.0,00:05:33.1,2.1,331.04,333.12
萧蔷,10,00:05:31.0,00:05:33.1,2.1,331.04,333.12
庄法,16,00:05:31.2,00:05:31.7,0.5,331.2,331.68
庄法,17,00:05:32.0,00:05:33.1,1.1,332.0,333.12
萧蔷,11,00:05:34.1,00:05:34.2,0.2,334.08,334.24
萧蔷,12,00:05:34.4,00:05:38.6,4.2,334.4,338.56
庄法,18,00:05:42.4,00:05:46.9,4.5,342.4,346.88
庄法,19,00:05:50.6,00:05:50.7,0.2,350.56,350.72
庄法,20,00:05:50.9,00:05:51.0,0.2,350.88,351.04
萧蔷,13,00:05:53.4,00:05:59.5,6.1,353.44,359.52
安崎,28,00:06:02.1,00:06:03.7,1.6,362.08,363.68
庄法,21,00:06:06.7,00:06:08.0,1.3,366.72,368.0
温峥嵘,14,00:06:06.7,00:06:11.7,5.0,366.72,371.68
庄法,22,00:06:09.4,00:06:10.4,1.0,369.44,370.4
庄法,23,00:06:11.5,00:06:13.3,1.8,371.52,373.28
温峥嵘,15,00:06:12.2,00:06:12.8,0.6,372.16,372.8
萧蔷,14,00:06:13.3,00:06:17.1,3.8,373.28,377.12
温峥嵘,16,00:06:14.4,00:06:16.6,2.2,374.4,376.64
庄法,24,00:06:15.0,00:06:19.0,4.0,375.04,379.04
温峥嵘,17,00:06:17.3,00:06:18.1,0.8,377.28,378.08
萧蔷,15,00:06:17.3,00:06:19.4,2.1,377.28,379.36
温峥嵘,18,00:06:18.4,00:06:19.5,1.1,378.4,379.52
庄法,25,00:06:19.4,00:06:19.5,0.2,379.36,379.52
庄法,26,00:06:26.4,00:06:26.6,0.2,386.4,386.56
温峥嵘,19,00:06:26.4,00:06:26.6,0.2,386.4,386.56
萧蔷,16,00:06:26.4,00:06:37.0,10.6,386.4,396.96
庄法,27,00:06:28.0,00:06:32.5,4.5,388.0,392.48
温峥嵘,20,00:06:28.3,00:06:39.4,11.0,388.32,399.36
庄法,28,00:06:32.8,00:06:40.3,7.5,392.8,400.32
萧蔷,17,00:06:37.1,00:06:37.6,0.5,397.12,397.6
萧蔷,18,00:06:38.4,00:06:40.3,1.9,398.4,400.32
萧蔷,19,00:06:40.5,00:06:48.2,7.7,400.48,408.16
温峥嵘,21,00:06:40.6,00:06:48.2,7.5,400.64,408.16
庄法,29,00:06:41.3,00:06:42.1,0.8,401.28,402.08
庄法,30,00:06:42.6,00:06:43.0,0.5,402.56,403.04
庄法,31,00:06:47.5,00:06:48.2,0.6,407.52,408.16
庄法,32,00:06:53.0,00:06:53.9,1.0,412.96,413.92
萧蔷,20,00:06:53.0,00:07:01.4,8.5,412.96,421.44
庄法,33,00:06:58.2,00:06:59.7,1.4,418.24,419.68
庄法,34,00:07:01.0,00:07:01.4,0.5,420.96,421.44
安崎,29,00:07:01.4,00:07:07.0,5.6,421.44,427.04
萧蔷,21,00:07:07.0,00:07:08.5,1.4,427.04,428.48
庄法,35,00:07:07.2,00:07:07.8,0.6,427.2,427.84
萧蔷,22,00:07:09.9,00:07:10.9,1.0,429.92,430.88
萧蔷,23,00:07:12.2,00:07:23.4,11.2,432.16,443.36
庄法,36,00:07:14.6,00:07:21.1,6.6,434.56,441.12
庄法,37,00:07:24.3,00:07:27.8,3.5,444.32,447.84
萧蔷,24,00:07:25.0,00:07:35.2,10.2,444.96,455.2
庄法,38,00:07:29.0,00:07:33.4,4.5,448.96,453.44
庄法,39,00:07:40.2,00:07:41.0,0.8,460.16,460.96
萧蔷,25,00:07:40.2,00:07:42.7,2.6,460.16,462.72
庄法,40,00:07:41.4,00:07:44.2,2.7,461.44,464.16
安崎,30,00:07:42.2,00:07:45.6,3.4,462.24,465.6
庄法,41,00:07:44.3,00:07:45.8,1.4,464.32,465.76
庄法,42,00:07:45.9,00:07:51.2,5.3,465.92,471.2
安崎,31,00:07:51.2,00:07:52.2,1.0,471.2,472.16
温峥嵘,22,00:07:51.2,00:07:54.2,3.0,471.2,474.24
安崎,32,00:07:52.5,00:07:53.8,1.3,472.48,473.76
安崎,33,00:07:53.9,00:07:55.2,1.3,473.92,475.2
温峥嵘,23,00:07:54.9,00:07:55.2,0.3,474.88,475.2
安崎,34,00:07:55.8,00:07:56.0,0.2,475.84,476.0
温峥嵘,24,00:07:56.0,00:08:10.2,14.2,476.0,490.24
萧蔷,26,00:07:56.0,00:08:03.5,7.5,476.0,483.52
庄法,43,00:07:56.8,00:07:58.1,1.3,476.8,478.08
萧蔷,27,00:08:08.3,00:08:08.5,0.2,488.32,488.48
萧蔷,28,00:08:09.1,00:08:09.6,0.5,489.12,489.6
安崎,35,00:08:10.2,00:08:17.3,7.0,490.24,497.28
庄法,44,00:08:11.4,00:08:12.5,1.1,491.36,492.48
庄法,45,00:08:15.4,00:08:17.4,2.1,495.36,497.44
安崎,36,00:08:17.9,00:08:19.5,1.6,497.92,499.52
庄法,46,00:08:18.1,00:08:19.5,1.4,498.08,499.52
安崎,37,00:08:20.5,00:08:21.6,1.1,500.48,501.6
萧蔷,29,00:08:21.3,00:08:22.1,0.8,501.28,502.08
萧蔷,30,00:08:22.2,00:08:22.4,0.2,502.24,502.4
安崎,38,00:08:22.4,00:08:22.7,0.3,502.4,502.72
庄法,47,00:08:22.7,00:08:22.9,0.2,502.72,502.88
庄法,48,00:08:23.2,00:08:23.4,0.2,503.2,503.36
庄法,49,00:08:23.5,00:08:24.0,0.5,503.52,504.0
庄法,50,00:08:24.5,00:08:33.8,9.3,504.48,513.76
萧蔷,31,00:08:25.9,00:08:27.7,1.8,505.92,507.68
萧蔷,32,00:08:27.8,00:08:28.0,0.2,507.84,508.0
萧蔷,33,00:08:28.6,00:08:30.4,1.8,508.64,510.4
安崎,39,00:08:30.6,00:08:30.7,0.2,510.56,510.72
温峥嵘,25,00:08:31.0,00:08:32.5,1.4,511.04,512.48
萧蔷,34,00:08:31.0,00:08:33.0,1.9,511.04,512.96
安崎,40,00:08:31.2,00:08:32.8,1.6,511.2,512.8
温峥嵘,26,00:08:32.8,00:08:37.0,4.2,512.8,516.96
萧蔷,35,00:08:33.1,00:08:37.0,3.8,513.12,516.96
安崎,41,00:08:33.3,00:08:34.6,1.3,513.28,514.56
安崎,42,00:08:37.0,00:08:42.4,5.4,516.96,522.4
萧蔷,36,00:08:37.1,00:08:37.3,0.2,517.12,517.28
萧蔷,37,00:08:38.6,00:08:42.6,4.0,518.56,522.56
庄法,51,00:08:39.2,00:08:42.2,3.0,519.2,522.24
温峥嵘,27,00:08:39.7,00:08:44.5,4.8,519.68,524.48
庄法,52,00:08:42.4,00:08:42.6,0.2,522.4,522.56
温峥嵘,28,00:08:44.6,00:08:45.1,0.5,524.64,525.12
温峥嵘,29,00:08:47.8,00:08:48.0,0.2,527.84,528.0
萧蔷,38,00:08:47.8,00:08:49.1,1.3,527.84,529.12
萧蔷,39,00:08:49.3,00:08:50.1,0.8,529.28,530.08
温峥嵘,30,00:08:50.1,00:08:52.3,2.2,530.08,532.32
温峥嵘,31,00:08:56.6,00:09:01.0,4.3,536.64,540.96
安崎,43,00:08:59.7,00:09:00.8,1.1,539.68,540.8
庄法,53,00:09:02.9,00:09:03.5,0.6,542.88,543.52
安崎,44,00:09:05.4,00:09:06.6,1.1,545.44,546.56
温峥嵘,32,00:09:07.4,00:09:07.7,0.3,547.36,547.68
庄法,54,00:09:08.8,00:09:09.0,0.2,548.8,548.96
庄法,55,00:09:09.1,00:09:09.8,0.6,549.12,549.76
温峥嵘,33,00:09:10.9,00:09:11.7,0.8,550.88,551.68
温峥嵘,34,00:09:16.2,00:09:16.3,0.2,556.16,556.32
温峥嵘,35,00:09:16.5,00:09:17.0,0.5,556.48,556.96
温峥嵘,36,00:09:17.8,00:09:17.9,0.2,557.76,557.92
温峥嵘,37,00:09:18.6,00:09:18.7,0.2,558.56,558.72
温峥嵘,38,00:09:18.9,00:09:19.2,0.3,558.88,559.2
温峥嵘,39,00:09:19.8,00:09:20.0,0.2,559.84,560.0
安崎,45,00:09:23.0,00:09:25.1,2.1,563.04,565.12
庄法,56,00:09:23.0,00:09:25.1,2.1,563.04,565.12
安崎,46,00:09:27.4,00:09:32.3,5.0,567.36,572.32
庄法,57,00:09:27.4,00:09:30.7,3.4,567.36,570.72
庄法,58,00:09:30.9,00:09:31.0,0.2,570.88,571.04
庄法,59,00:09:31.5,00:09:32.3,0.8,571.52,572.32
萧蔷,40,00:09:39.4,00:09:45.1,5.8,579.36,585.12
安崎,47,00:09:39.5,00:09:43.4,3.8,579.52,583.36
庄法,60,00:09:40.0,00:09:44.2,4.2,580.0,584.16
温峥嵘,40,00:09:40.0,00:09:42.6,2.6,580.0,582.56
温峥嵘,41,00:09:43.2,00:09:45.6,2.4,583.2,585.6
安崎,48,00:09:43.8,00:09:45.6,1.8,583.84,585.6
庄法,61,00:09:44.5,00:09:45.6,1.1,584.48,585.6
萧蔷,41,00:09:45.6,00:09:48.2,2.6,585.6,588.16
庄法,62,00:09:47.4,00:09:48.2,0.8,587.36,588.16
萧蔷,42,00:09:48.3,00:09:48.8,0.5,588.32,588.8
萧蔷,43,00:09:49.0,00:09:49.1,0.2,588.96,589.12
安崎,49,00:09:49.1,00:09:49.4,0.3,589.12,589.44
萧蔷,44,00:09:49.3,00:09:49.6,0.3,589.28,589.6
庄法,63,00:09:49.9,00:09:56.2,6.2,589.92,596.16
萧蔷,45,00:09:50.1,00:09:50.2,0.2,590.08,590.24
萧蔷,46,00:09:50.4,00:09:50.6,0.2,590.4,590.56
萧蔷,47,00:09:50.7,00:09:50.9,0.2,590.72,590.88
萧蔷,48,00:09:51.0,00:09:56.2,5.1,591.04,596.16
安崎,50,00:10:08.5,00:10:08.6,0.2,608.48,608.64
安崎,51,00:10:08.8,00:10:09.6,0.8,608.8,609.6
庄法,64,00:10:11.8,00:10:13.8,1.9,611.84,613.76
温峥嵘,42,00:10:12.0,00:10:13.3,1.3,612.0,613.28
庄法,65,00:10:13.9,00:10:14.4,0.5,613.92,614.4
温峥嵘,43,00:10:14.2,00:10:14.9,0.6,614.24,614.88
安崎,52,00:10:14.4,00:10:14.7,0.3,614.4,614.72
庄法,66,00:10:15.0,00:10:16.0,1.0,615.04,616.0
萧蔷,49,00:10:15.2,00:10:16.0,0.8,615.2,616.0
温峥嵘,44,00:10:15.7,00:10:16.0,0.3,615.68,616.0
何宣林,1,00:10:18.1,00:10:24.2,6.1,618.08,624.16
唐艺昕,1,00:10:18.1,00:11:24.3,66.2,618.08,684.32
淡淡,1,00:10:18.1,00:10:24.2,6.1,618.08,624.16
陈凯琳,1,00:10:19.0,00:10:24.2,5.1,619.04,624.16
何宣林,2,00:10:30.6,00:11:09.3,38.7,630.56,669.28
淡淡,2,00:10:30.6,00:11:24.3,53.8,630.56,684.32
陈凯琳,2,00:10:30.6,00:10:33.3,2.7,630.56,633.28
陈凯琳,3,00:10:33.6,00:10:33.8,0.2,633.6,633.76
陈凯琳,4,00:10:33.9,00:10:55.2,21.3,633.92,655.2
陈凯琳,5,00:10:55.4,00:10:55.8,0.5,655.36,655.84
陈凯琳,6,00:10:56.0,00:10:56.2,0.2,656.0,656.16
陈凯琳,7,00:10:56.3,00:10:56.8,0.5,656.32,656.8
陈凯琳,8,00:10:57.1,00:11:04.2,7.0,657.12,664.16
陈凯琳,9,00:11:04.6,00:11:09.6,5.0,664.64,669.6
陈凯琳,10,00:11:14.6,00:11:15.0,0.5,674.56,675.04
陈凯琳,11,00:11:24.3,00:11:31.0,6.7,684.32,691.04
何宣林,3,00:11:31.0,00:11:48.6,17.6,691.04,708.64
唐艺昕,2,00:11:37.6,00:11:54.7,17.1,697.6,714.72
淡淡,3,00:11:37.6,00:11:54.7,17.1,697.6,714.72
陈凯琳,12,00:11:37.6,00:11:45.3,7.7,697.6,705.28
陈凯琳,13,00:11:45.9,00:11:48.6,2.7,705.92,708.64
陈凯琳,14,00:11:54.7,00:11:58.2,3.5,714.72,718.24
何宣林,4,00:11:58.2,00:12:24.6,26.4,718.24,744.64
唐艺昕,3,00:12:02.2,00:12:23.4,21.1,722.24,743.36
淡淡,4,00:12:02.2,00:12:23.4,21.1,722.24,743.36
陈凯琳,15,00:12:02.2,00:12:23.4,21.1,722.24,743.36
唐艺昕,4,00:12:24.6,00:12:30.1,5.4,744.64,750.08
淡淡,5,00:12:24.6,00:12:30.1,5.4,744.64,750.08
陈凯琳,16,00:12:30.1,00:12:37.0,6.9,750.08,756.96
唐艺昕,5,00:12:37.0,00:13:26.4,49.4,756.96,806.4
淡淡,6,00:12:37.0,00:13:33.1,56.2,756.96,813.12
何宣林,5,00:13:13.1,00:13:26.4,13.3,793.12,806.4
陈凯琳,17,00:13:13.1,00:13:26.4,13.3,793.12,806.4
何宣林,6,00:13:33.1,00:13:35.5,2.4,813.12,815.52
陈凯琳,18,00:13:33.1,00:13:35.0,1.9,813.12,815.04
何宣林,7,00:13:37.0,00:13:40.8,3.8,816.96,820.8
陈凯琳,19,00:13:37.4,00:13:46.1,8.6,817.44,826.08
唐艺昕,6,00:13:40.8,00:13:46.1,5.3,820.8,826.08
淡淡,7,00:13:40.8,00:13:41.1,0.3,820.8,821.12
唐艺昕,7,00:13:53.4,00:13:57.6,4.2,833.44,837.6
淡淡,8,00:13:53.4,00:13:57.6,4.2,833.44,837.6
陈凯琳,20,00:13:55.2,00:14:01.8,6.6,835.2,841.76
唐艺昕,8,00:14:01.1,00:14:01.3,0.2,841.12,841.28
唐艺昕,9,00:14:01.6,00:14:03.0,1.4,841.6,843.04
陈凯琳,21,00:14:03.0,00:14:06.2,3.2,843.04,846.24
何宣林,8,00:14:06.2,00:14:08.2,1.9,846.24,848.16
唐艺昕,10,00:14:06.2,00:14:12.6,6.4,846.24,852.64
何宣林,9,00:14:08.3,00:14:12.6,4.3,848.32,852.64
淡淡,9,00:14:08.5,00:14:12.6,4.2,848.48,852.64
陈凯琳,22,00:14:09.9,00:14:15.4,5.4,849.92,855.36
何宣林,10,00:14:15.4,00:14:17.9,2.6,855.36,857.92
唐艺昕,11,00:14:15.4,00:14:27.0,11.7,855.36,867.04
淡淡,10,00:14:15.4,00:14:19.0,3.7,855.36,859.04
陈凯琳,23,00:14:17.9,00:14:22.1,4.2,857.92,862.08
何宣林,11,00:14:18.6,00:14:20.5,1.9,858.56,860.48
淡淡,11,00:14:20.0,00:14:21.8,1.8,860.0,861.76
何宣林,12,00:14:21.4,00:14:22.1,0.6,861.44,862.08
淡淡,12,00:14:22.1,00:14:22.7,0.6,862.08,862.72
淡淡,13,00:14:23.2,00:14:23.8,0.6,863.2,863.84
淡淡,14,00:14:24.5,00:14:27.0,2.6,864.48,867.04
陈凯琳,24,00:14:27.0,00:14:32.3,5.3,867.04,872.32
唐艺昕,12,00:14:33.4,00:14:42.4,9.0,873.44,882.4
陈凯琳,25,00:14:33.4,00:14:40.3,6.9,873.44,880.32
何宣林,13,00:14:34.9,00:14:39.4,4.5,874.88,879.36
淡淡,15,00:14:35.0,00:14:40.6,5.6,875.04,880.64
何宣林,14,00:14:39.5,00:14:42.4,2.9,879.52,882.4
陈凯琳,26,00:14:40.8,00:14:42.4,1.6,880.8,882.4
淡淡,16,00:14:41.3,00:14:42.4,1.1,881.28,882.4
陈凯琳,27,00:14:43.8,00:14:45.4,1.6,883.84,885.44
唐艺昕,13,00:14:44.6,00:14:45.0,0.3,884.64,884.96
唐艺昕,14,00:14:45.1,00:14:51.5,6.4,885.12,891.52
淡淡,17,00:14:45.3,00:14:48.8,3.5,885.28,888.8
何宣林,15,00:14:45.4,00:14:46.4,1.0,885.44,886.4
陈凯琳,28,00:14:46.4,00:14:51.7,5.3,886.4,891.68
何宣林,16,00:14:46.6,00:14:48.6,2.1,886.56,888.64
何宣林,17,00:14:49.0,00:14:49.1,0.2,888.96,889.12
淡淡,18,00:14:49.1,00:14:51.5,2.4,889.12,891.52
何宣林,18,00:14:49.3,00:14:49.4,0.2,889.28,889.44
何宣林,19,00:14:49.6,00:14:50.6,1.0,889.6,890.56
唐艺昕,15,00:14:51.7,00:14:54.1,2.4,891.68,894.08
淡淡,19,00:14:51.7,00:14:54.1,2.4,891.68,894.08
淡淡,20,00:15:01.9,00:15:02.1,0.2,901.92,902.08
淡淡,21,00:15:02.2,00:15:02.6,0.3,902.24,902.56
淡淡,22,00:15:03.2,00:15:03.4,0.2,903.2,903.36
淡淡,23,00:15:06.2,00:15:11.5,5.3,906.24,911.52
唐艺昕,16,00:15:08.0,00:15:11.2,3.2,908.0,911.2
何宣林,20,00:15:11.0,00:15:12.5,1.4,911.04,912.48
唐艺昕,17,00:15:11.8,00:15:12.5,0.6,911.84,912.48
淡淡,24,00:15:11.8,00:15:12.8,1.0,911.84,912.8
何宣林,21,00:15:12.8,00:15:13.0,0.2,912.8,912.96
唐艺昕,18,00:15:13.0,00:15:13.8,0.8,912.96,913.76
淡淡,25,00:15:13.0,00:15:15.4,2.4,912.96,915.36
唐艺昕,19,00:15:14.1,00:15:15.2,1.1,914.08,915.2
何宣林,22,00:15:15.8,00:15:16.8,1.0,915.84,916.8
何宣林,23,00:15:17.0,00:15:19.2,2.2,916.96,919.2
何宣林,24,00:15:19.4,00:15:19.5,0.2,919.36,919.52
何宣林,25,00:15:30.2,00:15:34.7,4.5,930.24,934.72
唐艺昕,20,00:15:30.2,00:15:34.2,4.0,930.24,934.24
陈凯琳,29,00:15:30.2,00:15:34.7,4.5,930.24,934.72
唐艺昕,21,00:15:34.7,00:15:38.1,3.4,934.72,938.08
何宣林,26,00:15:38.1,00:15:40.6,2.6,938.08,940.64
淡淡,26,00:15:38.1,00:15:38.4,0.3,938.08,938.4
淡淡,27,00:15:38.6,00:15:40.0,1.4,938.56,940.0
淡淡,28,00:15:40.2,00:15:41.0,0.8,940.16,940.96
何宣林,27,00:15:41.0,00:15:44.8,3.8,940.96,944.8
淡淡,29,00:15:41.1,00:15:41.8,0.6,941.12,941.76
唐艺昕,22,00:15:41.8,00:15:43.7,1.9,941.76,943.68
陈凯琳,30,00:15:42.1,00:15:42.2,0.2,942.08,942.24
陈凯琳,31,00:15:43.8,00:15:45.1,1.3,943.84,945.12
唐艺昕,23,00:15:44.2,00:15:45.0,0.8,944.16,944.96
淡淡,30,00:15:44.5,00:15:55.0,10.6,944.48,955.04
陈凯琳,32,00:15:45.3,00:15:45.8,0.5,945.28,945.76
何宣林,28,00:15:45.4,00:15:46.1,0.6,945.44,946.08
唐艺昕,24,00:15:45.8,00:15:46.1,0.3,945.76,946.08
陈凯琳,33,00:15:46.1,00:15:48.3,2.2,946.08,948.32
陈凯琳,34,00:15:48.8,00:15:49.0,0.2,948.8,948.96
陈凯琳,35,00:15:50.4,00:15:51.0,0.6,950.4,951.04
唐艺昕,25,00:15:51.0,00:15:51.4,0.3,951.04,951.36
唐艺昕,26,00:15:51.5,00:15:52.2,0.6,951.52,952.16
陈凯琳,36,00:15:51.5,00:15:52.2,0.6,951.52,952.16
陈凯琳,37,00:15:52.5,00:15:55.0,2.6,952.48,955.04
唐艺昕,27,00:15:52.6,00:15:53.6,1.0,952.64,953.6
唐艺昕,28,00:15:53.8,00:15:54.7,1.0,953.76,954.72
唐艺昕,29,00:15:55.0,00:15:59.7,4.6,955.04,959.68
何宣林,29,00:15:56.0,00:15:56.5,0.5,956.0,956.48
淡淡,31,00:15:56.0,00:15:56.8,0.8,956.0,956.8
陈凯琳,38,00:16:00.0,00:16:00.2,0.2,960.0,960.16
陈凯琳,39,00:16:02.9,00:16:08.0,5.1,962.88,968.0
何宣林,30,00:16:07.5,00:16:09.9,2.4,967.52,969.92
淡淡,32,00:16:09.9,00:16:13.6,3.7,969.92,973.6
唐艺昕,30,00:16:13.6,00:16:18.4,4.8,973.6,978.4
陈凯琳,40,00:16:13.6,00:16:18.4,4.8,973.6,978.4
何宣林,31,00:16:18.4,00:16:22.6,4.2,978.4,982.56
唐艺昕,31,00:16:19.7,00:16:20.8,1.1,979.68,980.8
唐艺昕,32,00:16:24.5,00:16:24.6,0.2,984.48,984.64
唐艺昕,33,00:16:24.8,00:16:25.0,0.2,984.8,984.96
何宣林,32,00:16:25.1,00:16:26.2,1.1,985.12,986.24
唐艺昕,34,00:16:26.2,00:16:33.9,7.7,986.24,993.92
陈凯琳,41,00:16:27.2,00:16:27.7,0.5,987.2,987.68
陈凯琳,42,00:16:28.5,00:16:28.6,0.2,988.48,988.64
陈凯琳,43,00:16:28.8,00:16:31.4,2.6,988.8,991.36
淡淡,33,00:16:29.6,00:16:31.4,1.8,989.6,991.36
何宣林,33,00:16:33.9,00:16:36.2,2.2,993.92,996.16
何宣林,34,00:16:36.3,00:16:36.6,0.3,996.32,996.64
淡淡,34,00:16:36.6,00:16:38.2,1.6,996.64,998.24
陈凯琳,44,00:16:36.6,00:16:43.4,6.7,996.64,1003.36
唐艺昕,35,00:16:37.6,00:16:43.2,5.6,997.6,1003.2
淡淡,35,00:16:38.6,00:16:41.8,3.2,998.56,1001.76
何宣林,35,00:16:39.5,00:16:42.7,3.2,999.52,1002.72
淡淡,36,00:16:41.9,00:16:42.6,0.6,1001.92,1002.56
陈凯琳,45,00:16:44.0,00:16:44.2,0.2,1004.0,1004.16
唐艺昕,36,00:16:44.2,00:16:45.9,1.8,1004.16,1005.92
陈凯琳,46,00:16:44.3,00:16:44.5,0.2,1004.32,1004.48
唐艺昕,37,00:16:47.0,00:16:48.2,1.1,1007.04,1008.16
何宣林,36,00:16:48.0,00:16:50.4,2.4,1008.0,1010.4
唐艺昕,38,00:16:54.4,00:16:55.0,0.6,1014.4,1015.04
叶一茜,1,00:16:59.8,00:17:05.1,5.3,1019.84,1025.12
孙怡,1,00:16:59.8,00:17:05.1,5.3,1019.84,1025.12
江语晨,1,00:16:59.8,00:17:05.1,5.3,1019.84,1025.12
范玮琪,1,00:16:59.8,00:17:09.0,9.1,1019.84,1028.96
叶一茜,2,00:17:09.0,00:17:14.1,5.1,1028.96,1034.08
江语晨,2,00:17:14.1,00:17:18.9,4.8,1034.08,1038.88
孙怡,2,00:17:18.9,00:17:40.2,21.3,1038.88,1060.16
叶一茜,3,00:17:25.4,00:17:40.2,14.7,1045.44,1060.16
江语晨,3,00:17:25.4,00:17:40.2,14.7,1045.44,1060.16
范玮琪,2,00:17:25.4,00:18:09.8,44.3,1045.44,1089.76
叶一茜,4,00:17:48.0,00:17:58.9,10.9,1068.0,1078.88
孙怡,3,00:17:48.0,00:17:58.9,10.9,1068.0,1078.88
江语晨,4,00:17:48.0,00:17:58.9,10.9,1068.0,1078.88
叶一茜,5,00:18:05.0,00:18:12.2,7.2,1084.96,1092.16
孙怡,4,00:18:05.0,00:18:14.4,9.4,1084.96,1094.4
江语晨,5,00:18:05.0,00:18:12.2,7.2,1084.96,1092.16
范玮琪,3,00:18:09.9,00:18:10.6,0.6,1089.92,1090.56
范玮琪,4,00:18:10.7,00:18:12.2,1.4,1090.72,1092.16
江语晨,6,00:18:14.4,00:18:22.9,8.5,1094.4,1102.88
叶一茜,6,00:18:16.5,00:18:22.9,6.4,1096.48,1102.88
孙怡,5,00:18:16.5,00:18:22.9,6.4,1096.48,1102.88
范玮琪,5,00:18:16.5,00:18:26.2,9.8,1096.48,1106.24
孙怡,6,00:18:26.2,00:18:30.2,4.0,1106.24,1110.24
